NPI,Full_Name,Primary Specialty,Primary Hospital Affiliation,source_hospital_system,HQ_STATE
1710227210,"Winkley, Amanda Rae",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1235537366,"Winn, Nicole ",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1366138901,"Winquist, Rebecca Lynn",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1467488932,"Winslow, Roy Eugene",Surgery - General Surgery,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1609855402,"Winstanley, Douglas A",Dermatology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1205061132,"Winston Bush, Sarah May",Emergency Medicine,Corewell Health Big Rapids Hospital (FKA Spectrum Health Big Rapids Hospital),BHSH,MI
1770809477,"Winter, Daniel ",Anesthesiology - Anesthesiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1285380089,"Winter, Sherry L",Nurse - Certified Nurse Midwife,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1730151952,"Winterhalter, Kim M",Anesthesiology - Anesthesiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1265404495,"Winters, John W",Critical Care (Intensivists),Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1093785941,"Winters, Frank Douglas",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1043358898,"Wirebaugh, Andrew C",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,IN
1760121701,"Wiscombe, Christian ",Nephrology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,NC
1124124086,"Wise, Phillip Gregory",Urology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1831222967,"Wiseman, Karen E",Pediatric Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1952158065,"Wismer, Wendy ",Pediatric Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1386626547,"Wisniewski, Leanne M",Pediatric Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1477075729,"Wisniewski, Adrienne Christine",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1811309958,"Wissner, Ryan Earl",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1790323970,"Witherspoon, Joshua Dennis",Nurse - Nurse Practitioner,Corewell Health Greenville Hospital (FKA Spectrum Health United Hospital),BHSH,MI
1760810741,"Witmer, Jennifer ",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1053960807,"Witte, Julia Ann",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1932512779,"Witte, Alexander James",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1558711739,"Witte, Stephanie Kathleen Rees",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1780930453,"Witte, Paula Ann",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1871561654,"Wittenberg, Marc I",Pain Management - Interventional Pain Management,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1083139877,"Wittfeldt, Courtney Lynn",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1184699472,"Witucki, Gary ",Family Practice,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1518226133,"Wladischkin, Kathryn A",Anesthesiology - Anesthesiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1528591971,"Wloszczynski, Patrick ",Emergency Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1962569152,"Wodtke, Lisa M",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1801421953,"Woelke, Veronica ",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1235500570,"Wofford, Joyce L",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1275096778,"Wohlfeil, Emily Kaye",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1588655922,"Wohns, David Howard Weinberg",Cardiology - Interventional Cardiology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1386620730,"Wojno, Kirk J",Pathology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1558012005,"Wolf, Erin Catherine",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1508078544,"Wolf, Andrea Marie",Surgery - General Surgery,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1821366881,"Wolf, Melissa A",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1447339460,"Wolf, David B",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1740717974,"Wolf, Erik ",Radiology - Diagnostic Radiology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1649264938,"Wolf, Lynda J",Endocrinology - Reproductive,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1962497909,"Wolfe, Cheryl Denise",Obstetrics/Gynecology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1033125802,"Wolfe, Dana Lara",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1043214794,"Wolfe, Andrea C",Obstetrics/Gynecology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1356365514,"Wolfe, Jeremy Dean",Ophthalmology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1891831665,"Wolfe, Thomas Phillip",Obstetrics/Gynecology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1154390102,"Wolfe, Suzanne ",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1609361666,"Wolfe-Sabo, Colton Shelby",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1124038914,"Wolfert, Amy Sue",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1366411324,"Wolff, Janice E",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1154855443,"Wolff, Garen ",Allergy/Immunology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1790306405,"Wolffe, Ian Alexander",Nurse - Nurse Practitioner,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1225360977,"Wolfram, Roxanne ",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1669499257,"Wolfram, Donald ",Family Practice,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1871083683,"Wolfrum, Emily Katherine",Nurse - Nurse Practitioner,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),BHSH,MI
1871574046,"Wolfsen, Michelle Vicky",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1346001161,"Wolfson, Tabitha Janelle",Physician Assistant,Corewell Health Greenville Hospital (FKA Spectrum Health United Hospital),BHSH,MI
1760894638,"Wolgamott, Susan Tracy",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1194715557,"Wolok, Kenneth J",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1215377791,"Wolok, Ryan Scott",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1790766640,"Wolschleger, Kevin G",Cardiology - Interventional Cardiology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1538670344,"Wolske, Lisa Janelle",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1518325059,"Wolverton, Jamie Lin",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1205896263,"Wong, Jeffery H",Radiology - Diagnostic Radiology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1073257952,"Wong, Stephanie Yuen Ting",Obstetrics/Gynecology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1497070718,"Wong, Ryan Joshua",Gastroenterology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1366542631,"Wong, Francis P",Family Practice,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),BHSH,NC
1346303856,"Wong, Jennifer Ann",Optometry,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1568641074,"Wong, Frances Ying-Nok",Oncology - Hematology/Oncology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1083877856,"Wong, Brandon Joseph",Anesthesiology - Anesthesiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1578940334,"Wong-Gillam, Tina Wai Ting",Surgery - Surgical Oncology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1851740476,"Woo, Jean Jimin",Infectious Disease,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1003037417,"Woo, Jeffery Allen",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1790166429,"Woo, Cathy June",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1801866363,"Wood, Michael A",Endocrinology - Pediatric,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1093904468,"Wood, Benjamin T",Obstetrics/Gynecology,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1316197833,"Wood, Aaron Rapson",Anesthesiology - Anesthesiologist,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1235791328,"Wood, Joel Tyler",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1861191819,"Wood, Amanda ",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1407556533,"Wood, Jenna ",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1386736759,"Wood, David P",Urology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1215342381,"Wood, Brian Donald",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1306309745,"Wood, Carrie Lynn",Nurse - Nurse Practitioner,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),BHSH,MI
1386154391,"Wood, Michelle Patricia",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1497217822,"Wood, James Henry",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1649566076,"Woodall, Jimmie Daniel",Obstetrics/Gynecology,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),BHSH,MI
1942692157,"Woodall, Tara Sharmee",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,TX
1437719903,"Woodard, Ebonique Latrice",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1619515053,"Woodbury, Lindsey ",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1245605823,"Woodcock, Emily ",Dietitian/Nutrition Professional,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1760702203,"Woodman, Jennifer Michelle",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1215921432,"Woodruff, Brian Eric",Neurology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1558009126,"Woods, Katherine E",Radiology - Diagnostic Radiology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1164712600,"Woods, Rafeek Olson",Surgery - Neurosurgery,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),BHSH,MI
1093792855,"Woods, Kristen Kay",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1124664867,"Woodworth, Amanda Ann",Dietitian/Nutrition Professional,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1174607527,"Woody Vitale, Debbie D",Podiatry,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1518736339,"Woolfolk, Morgan Kim",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1447910518,"Worden, Kathryn Maureen",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1124390331,"Workman, Stephanie Marie",Nurse - Nurse Practitioner,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),BHSH,MI
1194454330,"Workman, Lauren Anne",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1518349679,"Worrell, Helen Irene",Pathology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1457976185,"Worth, Lauren ",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1265840839,"Worthington, Michelle L",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1104379601,"Wosik, Susan ",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1598790693,"Woudenberg, Glenn ",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1811327471,"Woudwyk, Abbie Joy",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1710381967,"Woywod, Jonathan M",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1770006637,"Wozniak, Ashley Marie",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
1083002737,"Wozniak, Edward M",Anesthesiology - Certified Registered Nurse Anesthetist,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),BHSH,MI
1245225648,"Wozniak, Maria ",Pediatric Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),BHSH,MI
1124056643,"Wright, Terrence Patrick",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1568080653,"Wright, Felicia ",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1700199809,"Wright, Gerald Paul",Surgery - Surgical Oncology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1578948402,"Wright, Alison E",Anesthesiology - Anesthesiologist Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1487392650,"Wright, David Paul",Surgery - Orthopedic Surgery,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),BHSH,MI
1952390957,"Wright, Howard Mark",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),BHSH,MI
