Facility_Name,City,total_providers,bcbsmi_providers,bcbsmi_coverage_pct,providers_analyzed,providers_with_payments,payment_penetration_pct,total_payments,avg_payment_per_provider,max_provider_payment,total_transactions,avg_manufacturers_per_provider,total_rx_cost,total_rx_count,unique_drugs,top_drugs,max_drug_prescribers,payment_intensity_score,payment_penetration_score,prescription_volume_score,provider_concentration_score,composite_risk_score,risk_rank,risk_category
Northwest Michigan Health Services Service Site - Shelby,Shelby,15,10,66.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.334000000000001,13.334000000000001,576.0,Low
Genesis Surgery Center,Lansing,35,23,65.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.141999999999998,13.141999999999998,577.0,Low
Surgical Institute of Monroe (FKA the Surgical Institute of Monroe ASC LLC),Monroe,29,19,65.52,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.104,13.104,578.0,Low
Pontiac VA Clinic,Pontiac,26,17,65.38,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.075999999999999,13.075999999999999,579.0,Low
Optalis Health & Rehabilitation of Canton (FKA ProMedica Skilled Nursing and Rehabilitation - Canton),Canton,23,15,65.22,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.044,13.044,580.0,Low
Autumn Woods Health Care,Warren,20,13,65.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.0,13.0,581.0,Low
Michigan Neurology Associates PC,Clinton Township,17,11,64.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.941999999999998,12.941999999999998,582.0,Low
Southeast Michigan Ear Nose and Throat,Dearborn,14,9,64.29,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.858,12.858,583.0,Low
Saginaw Chippewa Indian Tribe (AKA Nimkee Memorial Wellness Center),Mount Pleasant,14,9,64.29,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.858,12.858,583.0,Low
Family Health Care - White Cloud (FKA Baldwin Family Health Care Service Site),White Cloud,14,9,64.29,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.858,12.858,583.0,Low
Grand Rapids Ear Nose & Throat PC,Wyoming,14,9,64.29,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.858,12.858,583.0,Low
MediLodge of Livingston (FKA White Pine Health & Rehab Center),Howell,11,7,63.64,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.728,12.728,584.0,Low
Advanced Orthopedic Specialists PC,Brighton,11,7,63.64,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.728,12.728,584.0,Low
Orthopaedic Surgical Institute,Rochester Hills,30,19,63.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.666,12.666,585.0,Low
Synergy Health Partners (FKA Mendelson Kornblum Orthopedics Spine & Pain Specialists),Troy,70,44,62.86,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.572000000000001,12.572000000000001,586.0,Low
Henry Ford Brighton Center for Recovery (FKA Ascension Brighton Center for Recovery),Brighton,16,10,62.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.5,12.5,587.0,Low
Associated Surgical Center of Dearborn,Dearborn Heights,16,10,62.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.5,12.5,587.0,Low
Family Health Care - Cadillac (FKA Great Lakes Family Care - Cadillac),Cadillac,16,10,62.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.5,12.5,587.0,Low
Alcona Health Center - Oscoda Services,Oscoda,21,13,61.9,0,0,0.0,0.0,0.0,0.0,0,0.0,2112398.1499,2422.0,7,"TRULICITY: $0.8M, ELIQUIS: $0.5M, OZEMPIC: $0.3M",4,0.0,0.0,0.07536033397412291,12.379999999999999,12.455360333974122,588.0,Low
Surgery Center of Kalamazoo,Portage,53,33,62.26,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.451999999999998,12.451999999999998,589.0,Low
Family Health Care,Baldwin,53,33,62.26,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.451999999999998,12.451999999999998,589.0,Low
Precision Surgery Center,Macomb,45,28,62.22,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.443999999999999,12.443999999999999,590.0,Low
Corewell Health Blodgett Hospital (FKA Spectrum Health Blodgett Hospital),Grand Rapids,37,23,62.16,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.431999999999999,12.431999999999999,591.0,Low
Synergy Ambulatory Surgery Center,Warren,58,36,62.07,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.414000000000001,12.414000000000001,592.0,Low
Michigan ENT & Allergy Specialists,Holland,21,13,61.9,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.379999999999999,12.379999999999999,593.0,Low
Brookside Surgery Center,Battle Creek,21,13,61.9,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.379999999999999,12.379999999999999,593.0,Low
Orthopaedic Associates of Muskegon (FKA Grand Haven Bone and Joint PC),Muskegon,68,42,61.76,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.351999999999999,12.351999999999999,594.0,Low
Alcona Health Center Cheboygan Campus,Cheboygan,18,11,61.11,0,0,0.0,0.0,0.0,0.0,0,0.0,2500454.13205,2867.0,5,"TRULICITY: $1.1M, OZEMPIC: $0.5M, ELIQUIS: $0.4M",4,0.0,0.0,0.08920432849611427,12.222,12.311204328496114,595.0,Low
Center for Forensic Psychiatry,Saline,13,8,61.54,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.308,12.308,596.0,Low
Lapeer County Surgery Center LLC,Lapeer,26,16,61.54,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.308,12.308,596.0,Low
Family Medical Center of Michigan Inc Service Site,Adrian,18,11,61.11,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.222,12.222,597.0,Low
Thunder Bay Community Health Service Incorporated,Atlanta,18,11,61.11,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.222,12.222,597.0,Low
Harbour Towne Health PLLC,Norton Shores,18,11,61.11,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.222,12.222,597.0,Low
Bellaire and East Jordan Family Health Centers,Bellaire,20,12,60.0,0,0,0.0,0.0,0.0,0.0,0,0.0,5396389.59146,5025.0,6,"OZEMPIC: $1.5M, TRULICITY: $1.5M, JARDIANCE: $1.2M",3,0.0,0.0,0.19251755256752048,12.0,12.192517552567521,598.0,Low
Huron Gastro (AKA Huron Gastroenterology Associates PC),Ypsilanti,69,42,60.87,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.174,12.174,599.0,Low
Corewell Health Pennock Hospital Walk-In Clinic - Ionia (FKA Spectrum Health Pennock Convenient Care Walk-In Clinic - Ionia),Ionia,46,28,60.87,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.174,12.174,599.0,Low
Corewell Health Family Medicine X-Ray - Sparta (FKA SHMG Family Medicine - Sparta Imaging),Sparta,23,14,60.87,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.174,12.174,599.0,Low
Northern Michigan Surgical Suites,Boyne City,28,17,60.71,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.142,12.142,600.0,Low
The Manor of Farmington Hills Nursing & Rehabilitation,Farmington Hills,10,6,60.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.0,12.0,601.0,Low
Plastic Surgery Associates,Grand Rapids,10,6,60.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.0,12.0,601.0,Low
Associated Orthopedists of Detroit PC,Saint Clair Shores,15,9,60.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.0,12.0,601.0,Low
Lake Orion Nursing & Rehabilitation Center,Lake Orion,10,6,60.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.0,12.0,601.0,Low
Battle Creek Endoscopy Center,Battle Creek,20,12,60.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12.0,12.0,601.0,Low
Center for Advanced Orthopedics and Sports Medicine (FKA Rochester Knee and Sports Medicine PC),Auburn Hills,27,16,59.26,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.852,11.852,602.0,Low
Special Tree Rehabilitation Services LTD,Romulus,22,13,59.09,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.818,11.818,603.0,Low
Bay Mills Health Center,Brimley,24,14,58.33,0,0,0.0,0.0,0.0,0.0,0,0.0,2865232.9718,3142.0,7,"OZEMPIC: $0.9M, JARDIANCE: $0.5M, TRULICITY: $0.5M",6,0.0,0.0,0.10221790512301787,11.665999999999999,11.768217905123016,604.0,Low
Covenant Medical Center - Cooper,Saginaw,34,20,58.82,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.764000000000001,11.764000000000001,605.0,Low
Spectrum Health Pennock Family Internal & Pediatric Medicine,Hastings,41,24,58.54,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.708,11.708,606.0,Low
Huron Valley Radiology PC,Ypsilanti,82,48,58.54,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.708,11.708,606.0,Low
ENT Specialists PC,Novi,12,7,58.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.665999999999999,11.665999999999999,607.0,Low
MyCare Health Center - Mount Clemens,Mount Clemens,12,7,58.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.665999999999999,11.665999999999999,607.0,Low
Alcona Health Centers,Harbor Springs,12,7,58.33,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.665999999999999,11.665999999999999,607.0,Low
OrthoMichigan,Flint,43,25,58.14,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.628,11.628,608.0,Low
Eye Surgery Center of Michigan,Troy,31,18,58.06,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.612,11.612,609.0,Low
Orthopaedic Associates of Michigan,Grand Rapids,93,54,58.06,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.612,11.612,609.0,Low
Michigan Spine Clinic,Brownstown Township,19,11,57.89,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.578,11.578,610.0,Low
Huron Gastro Center for Digestive Care - Ypsilanti,Ypsilanti,64,37,57.81,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.562000000000001,11.562000000000001,611.0,Low
Spectrum Health United Hospital Internal Medicine Pediatrics & Specialty Clinic,Greenville,45,26,57.78,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.556,11.556,612.0,Low
Walker Surgical Center LLC,Walker,33,19,57.58,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.516,11.516,613.0,Low
Jagannathan Neurosurgical Institute,Troy,14,8,57.14,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.428,11.428,614.0,Low
Yale VA Clinic,Brockway,14,8,57.14,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.428,11.428,614.0,Low
St Mary Rehabilitation Services LLC,Clinton Township,51,29,56.86,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.372,11.372,615.0,Low
Huron Gastro Center for Digestive Care,Livonia,46,26,56.52,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.304,11.304,616.0,Low
Trinity Health Breast Imaging - Ann Arbor Campus (FKA St Joseph Mercy Ellen Thompson Womens Health Center),Ypsilanti,52,29,55.77,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.154000000000002,11.154000000000002,617.0,Low
Michigan Orthopaedic Surgeons PLLC,Southfield,176,98,55.68,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.136,11.136,618.0,Low
Michigan Sports and Spine Center,Livonia,20,11,55.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.0,11.0,619.0,Low
Lansing Surgery Center,Lansing,22,12,54.55,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.91,10.91,620.0,Low
Farmbrook Radiology,Southfield,11,6,54.55,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.91,10.91,620.0,Low
Fraser Villa - Fraser,Fraser,11,6,54.55,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.91,10.91,620.0,Low
Hackley Community Care Center Service Site,Muskegon,57,31,54.39,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.878,10.878,621.0,Low
Wyoming VA Clinic,Wyoming,160,87,54.38,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.876000000000001,10.876000000000001,622.0,Low
Metro Vein Centers (AKA A and G Aesthetics PLLC),Dearborn,24,13,54.17,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.834000000000001,10.834000000000001,623.0,Low
Mid-Michigan Ear Nose and Throat PC,East Lansing,24,13,54.17,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.834000000000001,10.834000000000001,623.0,Low
Specialists in Rehabilitation Medicine PC,Bloomfield Hills,37,20,54.05,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.809999999999999,10.809999999999999,624.0,Low
Cherry Street Services Inc,Grand Rapids,65,35,53.85,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.77,10.77,625.0,Low
Gastrointestinal Specialists PC (FKA Gastroenterology Specialists PC),Troy,26,14,53.85,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.77,10.77,625.0,Low
Henry Ford St John Hospital Health Center at 12 Mile - Ambulatory Surgery (FKA Ascension St John Hospital Health Center at 12 Mile - Ambulatory Surgery),Saint Clair Shores,54,29,53.7,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.74,10.74,626.0,Low
Grace Health,Battle Creek,43,23,53.49,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.698,10.698,627.0,Low
Crowne Point Endoscopy and Surgery Center,Flint,17,9,52.94,0,0,0.0,0.0,0.0,0.0,0,0.0,1187874.7589,126.0,5,"STELARA: $1M, HUMIRA: $0.2M, ELIQUIS: $0M",3,0.0,0.0,0.04237773004789485,10.588,10.630377730047893,628.0,Low
Covenant Breast Health Center - State Street,Saginaw,19,10,52.63,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.526,10.526,629.0,Low
Kids Creek Childrens Clinic,Traverse City,19,10,52.63,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.526,10.526,629.0,Low
Mary Free Bed Rehabilitation Physicians,Grand Rapids,120,63,52.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.5,10.5,630.0,Low
Orthopedic Specialists of Oakland County,Bloomfield Hills,21,11,52.38,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.476,10.476,631.0,Low
Thunder Bay Community Health Services Inc - Hillman,Hillman,55,28,50.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.182,10.182,632.0,Low
ACCESS,Dearborn,18,9,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4401812.55752,5834.0,5,"TRULICITY: $1.8M, OZEMPIC: $1.2M, JARDIANCE: $1M",7,0.0,0.0,0.1570357673537533,10.0,10.157035767353753,633.0,Low
Henry Ford Genesys Ambulatory Imaging (FKA Ascension Genesys Ambulatory Imaging),Burton,30,15,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1721939.62516,2525.0,5,"ELIQUIS: $0.5M, JARDIANCE: $0.4M, OZEMPIC: $0.4M",1,0.0,0.0,0.061430628142462945,10.0,10.061430628142462,634.0,Low
Southgate Surgery Center,Southgate,54,27,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Muskegon Recovery Center,Muskegon,12,6,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Corewell Health Grand Rapids Hospitals Imaging - Wyoming (FKA Spectrum Health Hospitals - Radiology at West Pavilion),Grandville,10,5,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Great Lakes Eye Surgery Center,Saginaw,10,5,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Lakeshore Surgery Center LLP,Fort Gratiot,20,10,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Andersen Eye Surgery Center LLC,Saginaw,14,7,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Family Medical Center of Michigan - Monroe OB1,Monroe,30,15,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Michigan Otolaryngology Surgery Associates,Brighton,24,12,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
West Michigan Surgery Center LLC,Big Rapids,14,7,50.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,10.0,635.0,Low
Holland Hospital Physicians,Holland,93,46,49.46,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.892,9.892,636.0,Low
Michigan Outpatient Surgical Solutions,Novi,39,19,48.72,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.744,9.744,637.0,Low
Professional Outreach Counseling Services,Wayne,58,28,48.28,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.656,9.656,638.0,Low
Livonia Outpatient Surgery Center,Livonia,27,13,48.15,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.629999999999999,9.629999999999999,639.0,Low
DaVita Dearborn Dialysis,Dearborn,21,10,47.62,0,0,0.0,0.0,0.0,0.0,0,0.0,2819532.19475,3915.0,5,"JARDIANCE: $1.5M, TRULICITY: $0.6M, OZEMPIC: $0.4M",4,0.0,0.0,0.10058751843595891,9.524,9.624587518435957,640.0,Low
OAM Surgery Center at MidTowne,Grand Rapids,59,28,47.46,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.492,9.492,641.0,Low
Southside Health Center,Grand Rapids,19,9,47.37,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.473999999999998,9.473999999999998,642.0,Low
Premier Surgical Specialists PC,Rochester Hills,15,7,46.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.334,9.334,643.0,Low
Matrix Surgery Center,Saginaw,15,7,46.67,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.334,9.334,643.0,Low
Family Health Center,Kalamazoo,54,25,46.3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.26,9.26,644.0,Low
Optimal Rehabilitation & Wellness LLC,Frankenmuth,33,15,45.45,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.09,9.09,645.0,Low
Saginaw County Mental Health,Saginaw,22,10,45.45,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.09,9.09,645.0,Low
Family Medical Center of Michigan Inc (AKA Family Medical Center Lenawee Dental),Temperance,42,19,45.24,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.048,9.048,646.0,Low
East Paris Surgical Center LLC,Grand Rapids,31,14,45.16,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.031999999999998,9.031999999999998,647.0,Low
Michigan Endoscopy Center at Providence Park,Novi,56,25,44.64,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.928,8.928,648.0,Low
Ear Nose & Throat Consultants PC,Southfield,27,12,44.44,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.888,8.888,649.0,Low
Summit Surgery Center (FKA Maple Surgery Center),Troy,25,11,44.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.8,8.8,650.0,Low
Behavioral Medical Center,Troy,16,7,43.75,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.75,8.75,651.0,Low
Family Medical Center - Temperance,Temperance,56,24,42.86,0,0,0.0,0.0,0.0,0.0,0,0.0,1146555.65576,1388.0,5,"TRULICITY: $0.6M, JARDIANCE: $0.2M, ELIQUIS: $0.2M",4,0.0,0.0,0.04090366067688682,8.572,8.612903660676887,652.0,Low
Luay Haddad MD PC (AKA University Physician Group),Detroit,17,7,41.18,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.236,8.236,653.0,Low
Southwest Solutions,Detroit,17,7,41.18,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.236,8.236,653.0,Low
Michigan Ear Institute PLLC,Farmington Hills,27,11,40.74,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.148000000000001,8.148000000000001,654.0,Low
Network 180,Grand Rapids,54,22,40.74,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.148000000000001,8.148000000000001,654.0,Low
Surgical Centers of Michigan,Troy,32,13,40.63,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.126000000000001,8.126000000000001,655.0,Low
Biological Psychiatry Center PC,Roseville,10,4,40.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.0,8.0,656.0,Low
Pathology Services of Kalamazoo PC,Kalamazoo,15,6,40.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.0,8.0,656.0,Low
Commerce Psychiatric Services PLC,Walled Lake,10,4,40.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.0,8.0,656.0,Low
The Oxford Center,Brighton,10,4,40.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.0,8.0,656.0,Low
American Indian Health and Family Services,Detroit,10,4,40.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.0,8.0,656.0,Low
Family Medical Center - Carleton,Carleton,13,5,38.46,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.692,7.692,657.0,Low
Spinal Recovery Center,Warren,13,5,38.46,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.692,7.692,657.0,Low
Arab American and Chaldean Council (AKA ACC),Troy,16,6,37.5,0,0,0.0,0.0,0.0,0.0,0,0.0,2573964.26236,3910.0,5,"JARDIANCE: $1.1M, TRULICITY: $0.9M, ELIQUIS: $0.3M",5,0.0,0.0,0.09182682083777113,7.5,7.591826820837771,658.0,Low
New Millennium Surgery Center - Southfield,Southfield,16,6,37.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.5,7.5,659.0,Low
Neighborhood Service Organization (Tumaini Center),Detroit,16,6,37.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.5,7.5,659.0,Low
