Facility_Name,City,total_providers,bcbsmi_providers,bcbsmi_coverage_pct,providers_analyzed,providers_with_payments,payment_penetration_pct,total_payments,avg_payment_per_provider,max_provider_payment,total_transactions,avg_manufacturers_per_provider,total_rx_cost,total_rx_count,unique_drugs,top_drugs,max_drug_prescribers,payment_intensity_score,payment_penetration_score,prescription_volume_score,provider_concentration_score,composite_risk_score,risk_rank,risk_category
Advanced Radiology Services PC,Grand Rapids,390,194,49.74,194,140,72.16,1278471.97,9131.942642857,449124.99,3651,3.9278350515463933,14255045.06418,18370.0,6,"TRULICITY: $5.7M, ELIQUIS: $2.8M, OZEMPIC: $2M",49,0.8486267711929172,21.648,0.14385969124983353,9.948,32.58848646244275,992.0,Medium
Farmington Medical Clinic,Farmington Hills,23,20,86.96,20,10,50.0,5829.53,582.953,4284.93,274,2.75,7575787.72373,11439.0,5,"ELIQUIS: $2.7M, JARDIANCE: $1.9M, TRULICITY: $1.2M",20,0.05417352489989477,15.0,0.07645366801741282,17.392,32.522627192917305,993.0,Medium
Team Wellness Center,Dearborn,78,20,25.64,20,18,90.0,66955.21,3719.733888889,17016.12,2931,9.0,4424781.56969,6059.0,5,"TRULICITY: $2.2M, JARDIANCE: $0.9M, ELIQUIS: $0.7M",13,0.3456729726937003,27.0,0.04465420541272583,5.128,32.51832717810643,994.0,Medium
University Pediatricians,Detroit,341,254,74.49,254,141,55.51,1307986.1,9276.497163121,180554.83,2698,2.7165354330708653,5754179.3092,2232.0,8,"STELARA: $4.6M, XARELTO: $0.3M, ELIQUIS: $0.2M",39,0.8620601490173971,16.653,0.05807028003704946,14.897999999999998,32.47113042905444,995.0,Medium
Bay-Arenac Behavioral Health,Bay City,32,14,43.75,14,11,78.57,13569.08,1233.552727273,4192.07,616,6.7857142857142865,0.0,0.0,0,0,0,0.11463342565568233,23.570999999999998,0.0,8.75,32.43563342565568,996.0,Medium
Get Well Urgent Care - Harper Woods,Harper Woods,14,11,78.57,11,6,54.55,811.73,135.288333333,523.33,38,1.4545454545454546,0.0,0.0,0,0,0,0.012572275800074003,16.365,0.0,15.713999999999999,32.091572275800075,997.0,Medium
Grace Health Inc,Battle Creek,37,26,70.27,25,14,56.0,172896.48,12349.748571429,138317.18,436,3.3200000000000003,8123849.76784,10752.0,5,"TRULICITY: $3.1M, JARDIANCE: $2.2M, OZEMPIC: $1.1M",14,1.1476558345900079,16.8,0.08198462467847145,14.054,32.08364045926848,998.0,Medium
Beaumont Urgent Care - West Bloomfield,West Bloomfield,141,134,95.04,134,58,43.28,24166.67,416.666724138,3200.5,811,2.261194029850746,3896812.36049,5973.0,6,"TRULICITY: $1M, OZEMPIC: $0.9M, JARDIANCE: $0.9M",66,0.038720626114022105,12.984,0.03932602250744787,19.008,32.07004664862147,999.0,Medium
Symphony Applewood Skilled Nursing(FKA Applewood Nursing Center),Woodhaven,19,15,78.95,15,8,53.33,20910.1,2613.7625,9050.13,1204,9.066666666666666,3410080.52411,5694.0,5,"OZEMPIC: $1.1M, ELIQUIS: $0.8M, JARDIANCE: $0.8M",13,0.24289561572916035,15.999,0.03441400073635997,15.79,32.06630961646552,1000.0,Medium
Select Specialty Hospital - Ann Arbor,Ypsilanti,147,34,23.13,34,31,91.18,10046.14,324.069032258,1953.73,387,4.8235294117647065,1710314.87026,1820.0,6,"JARDIANCE: $0.9M, ELIQUIS: $0.4M, STELARA: $0.4M",18,0.030115569845791283,27.354000000000003,0.017260230891438157,4.6259999999999994,32.02737580073723,1001.0,Medium
North Oakland Caregivers Inc,Clarkston,17,16,94.12,16,7,43.75,884.63,126.375714286,314.75,51,1.5625,0.0,0.0,0,0,0,0.011744030658757412,13.125,0.0,18.824,31.96074403065876,1002.0,Medium
Emergency Physicians Medical Group (FKA EPMG of Ohio),Ann Arbor,537,344,64.06,344,216,62.79,111814.48,517.65962963,36213.77,2520,2.537790697674419,24398111.8416,35646.0,7,"TRULICITY: $5.7M, ELIQUIS: $5.7M, JARDIANCE: $5.4M",299,0.04810584530044638,18.837,0.24622193902642603,12.812000000000001,31.943327784326875,1003.0,Medium
Trinity Health IHA Urgent Care - Dominos Farms (FKA IHA Urgent Care - Dominos Farms),Ann Arbor,107,96,89.72,96,44,45.83,21295.8,483.995454545,3339.26,804,2.416666666666667,10258204.32916,14647.0,5,"ELIQUIS: $3.5M, TRULICITY: $2.6M, OZEMPIC: $1.6M",67,0.04497745068338176,13.748999999999999,0.10352419798930694,17.944,31.841501648672686,1004.0,Medium
Family Health Care,Baldwin,53,33,62.26,33,21,63.64,10641.78,506.751428571,4821.17,155,2.1515151515151514,15362261.0692,19714.0,6,"TRULICITY: $6.6M, JARDIANCE: $3.2M, ELIQUIS: $2.5M",21,0.04709215174078926,19.092,0.1550335424661512,12.451999999999998,31.746125694206935,1005.0,Medium
Oakland Integrated Healthcare Network - Family Medicine Center,Pontiac,29,20,68.97,20,11,55.0,160552.61,14595.691818182,151680.97,443,3.95,3427364.79043,4903.0,5,"TRULICITY: $1.6M, OZEMPIC: $0.6M, JARDIANCE: $0.6M",15,1.3563701947557918,16.5,0.03458843085601797,13.794,31.68495862561181,1006.0,Medium
Springfield Urgent Care - Clarkston,Clarkston,33,32,96.97,32,13,40.63,6415.87,493.528461538,1839.08,279,2.84375,0.0,0.0,0,0,0,0.045863348160032805,12.189000000000002,0.0,19.394,31.62886334816003,1007.0,Medium
Henry Ford Health System OptimEyes,Bloomfield Hills,93,85,91.4,85,37,43.53,24356.8,658.291891892,13735.08,213,1.1882352941176468,0.0,0.0,0,0,0,0.06117472968971787,13.059000000000001,0.0,18.28,31.40017472968972,1008.0,Medium
Greater Midland Emergency Physicians,Alpena,32,31,96.88,31,12,38.71,2059.06,171.588333333,776.13,86,1.3548387096774195,0.0,0.0,0,0,0,0.015945616281838708,11.613,0.0,19.376,31.004945616281837,1009.0,Medium
Concentra Urgent Care - Woodhaven,Woodhaven,11,11,100.0,11,4,36.36,2069.46,517.365,1924.2,19,0.36363636363636365,0.0,0.0,0,0,0,0.04807846551923407,10.908,0.0,20.0,30.956078465519234,1010.0,Medium
IEP Urgent Care Jackson,Jackson,11,11,100.0,11,4,36.36,891.91,222.9775,521.19,18,0.8181818181818181,0.0,0.0,0,0,0,0.020721185324316518,10.908,0.0,20.0,30.928721185324314,1011.0,Medium
Imed Walk-In Clinic,Three Rivers,34,13,38.24,13,10,76.92,8162.26,816.226,5572.3,69,1.7692307692307692,0.0,0.0,0,0,0,0.07585146578702145,23.076,0.0,7.648000000000001,30.79985146578702,1012.0,Medium
Rehab Specialists,Portage,35,13,37.14,13,10,76.92,9059.66,905.966,7767.5,69,2.615384615384616,11987403.61186,15283.0,5,"ELIQUIS: $3.7M, TRULICITY: $3.2M, OZEMPIC: $2.9M",13,0.08419095820667888,23.076,0.12097500742545132,7.428,30.70916596563213,1013.0,Medium
Regency at Grand Blanc,Grand Blanc,18,14,77.78,14,7,50.0,3676.42,525.202857143,1994.1,156,3.7142857142857144,0.0,0.0,0,0,0,0.048806833585095515,15.0,0.0,15.556000000000001,30.604806833585094,1014.0,Medium
Henry Ford Brighton Center for Recovery (FKA Ascension Brighton Center for Recovery),Brighton,16,10,62.5,10,6,60.0,1896.28,316.046666667,1076.91,18,1.0,0.0,0.0,0,0,0,0.029370055503983118,18.0,0.0,12.5,30.529370055503982,1015.0,Medium
Michigan Home Health Services,Farmington,17,15,88.24,15,6,40.0,52389.48,8731.58,40303.21,583,6.4,0.0,0.0,0,0,0,0.8114212750349055,12.0,0.0,17.648,30.459421275034906,1016.0,Medium
Hospital Consultants PC,Grand Blanc,39,37,94.87,37,14,37.84,3718.37,265.597857143,1334.22,130,1.1081081081081081,1815608.30467,3780.0,7,"ELIQUIS: $0.9M, OZEMPIC: $0.5M, XARELTO: $0.2M",36,0.02468187337108653,11.352,0.018322835807568497,18.974000000000004,30.36900470917866,1017.0,Medium
Aspirus Health Physicians (FKA Aspirus Clinics),Houghton,2347,943,40.18,943,611,64.79,2220847.37,3634.774746318,220787.87,14479,3.834570519618241,248007395.11646,293620.0,8,"ELIQUIS: $64.5M, TRULICITY: $55.1M, JARDIANCE: $45.5M",666,0.33777776291599304,19.437,2.502851946696511,8.036,30.313629709612506,1018.0,Medium
Henry Ford Genesys Ambulatory Imaging (FKA Ascension Genesys Ambulatory Imaging),Burton,30,15,50.0,15,10,66.67,16221.38,1622.138,7600.99,831,6.733333333333333,3490474.59728,5107.0,5,"ELIQUIS: $1M, OZEMPIC: $1M, TRULICITY: $0.6M",6,0.1507444568156704,20.001,0.035225325182721375,10.0,30.186969781998393,1019.0,Medium
Westside Health Center,Grand Rapids,16,12,75.0,12,6,50.0,6954.64,1159.106666667,6852.04,17,0.5833333333333334,6273155.43879,7543.0,6,"TRULICITY: $3.3M, JARDIANCE: $1.7M, OZEMPIC: $0.5M",7,0.10771519122179447,15.0,0.06330770618566653,15.0,30.17102289740746,1020.0,Medium
Grace Health,Battle Creek,43,23,53.49,23,14,60.87,153161.7,10940.121428571,138910.89,284,3.086956521739131,16215004.94373,21753.0,6,"TRULICITY: $5.7M, JARDIANCE: $5.4M, OZEMPIC: $2.3M",21,1.0166599033173573,18.261,0.16363930063476836,10.698,30.139299203952124,1021.0,Medium
Arbor Hospice,Ann Arbor,24,24,100.0,24,8,33.33,832.07,104.00875,208.01,24,0.6666666666666667,10135846.39591,12289.0,6,"ELIQUIS: $3.9M, OZEMPIC: $2M, JARDIANCE: $1.7M",23,0.009665480078037048,9.998999999999999,0.1022893808126469,20.0,30.110954860890683,1022.0,Medium
The Willows at East Lansing - Skilled Nursing,East Lansing,14,10,71.43,10,5,50.0,5427.24,1085.448,3406.49,286,5.6000000000000005,2907133.46629,4737.0,5,"ELIQUIS: $1.2M, XARELTO: $0.5M, OZEMPIC: $0.4M",9,0.10087012890497346,15.0,0.029338337479790713,14.286000000000001,29.416208466384766,1023.0,Low
Academic Internal Medicine Specialists,Southfield,19,17,89.47,17,6,35.29,58427.77,9737.961666667,52363.21,229,3.235294117647059,1644437.65137,1690.0,8,"HUMIRA: $0.5M, ELIQUIS: $0.4M, ENBREL: $0.4M",16,0.9049438099184764,10.587,0.016595408274094982,17.894,29.40253921819257,1024.0,Low
Family Health Center,Kalamazoo,54,25,46.3,21,14,66.67,1523.03,108.787857143,365.59,53,2.0952380952380953,7839438.68646,10796.0,5,"TRULICITY: $3.3M, ELIQUIS: $1.5M, JARDIANCE: $1.4M",19,0.010109600066802138,20.001,0.07911439240834206,9.26,29.350223992475144,1025.0,Low
Theoria Medical,Novi,522,242,46.36,242,158,65.29,170598.2,1079.735443038,44188.27,5393,5.347107438016529,38057864.70618,61359.0,8,"ELIQUIS: $10.9M, TRULICITY: $8M, OZEMPIC: $7.4M",213,0.10033926390072273,19.587,0.38407403425307457,9.272,29.3434132981538,1026.0,Low
Get Well Urgent Care - Roseville,Roseville,12,11,91.67,11,4,36.36,87.57,21.8925,26.91,6,0.36363636363636365,0.0,0.0,0,0,0,0.0020344588566675982,10.908,0.0,18.334000000000003,29.24403445885667,1027.0,Low
MediLodge of Tawas City (FKA Tendercare Tawas City),Tawas City,10,10,100.0,10,3,30.0,2630.41,876.803333333,1500.78,134,3.1999999999999997,3909025.55547,5191.0,5,"TRULICITY: $1.4M, ELIQUIS: $0.8M, JARDIANCE: $0.7M",8,0.08148088647048049,9.0,0.039449276166141085,20.0,29.120930162636622,1028.0,Low
Cherry Health,Grand Rapids,114,63,55.26,63,37,58.73,15129.87,408.915405405,6852.04,235,1.3809523809523807,19433937.2689,23327.0,7,"TRULICITY: $9.7M, JARDIANCE: $4.7M, OZEMPIC: $2.3M",35,0.0380003000184549,17.619,0.1961242635632039,11.052,28.90512456358166,1029.0,Low
Clinton County Medical Center,Saint Johns,78,24,30.77,24,18,75.0,11144.36,619.131111111,2272.51,528,6.458333333333333,13909929.1131,16861.0,6,"TRULICITY: $5.7M, ELIQUIS: $3.2M, JARDIANCE: $2M",20,0.057535538309385625,22.5,0.14037683490359038,6.154,28.851912373212976,1030.0,Low
Botsford Medical Imaging PC (FKA Botsford Diagnostic Radiology),Farmington Hills,106,58,54.72,58,34,58.62,47077.43,1384.630294118,31050.17,277,2.0689655172413794,6889420.39335,10540.0,5,"TRULICITY: $1.8M, OZEMPIC: $1.8M, ELIQUIS: $1.3M",42,0.1286729868712402,17.586,0.06952695598052462,10.944,28.728199942851766,1031.0,Low
Raybrook - Skilled Nursing,Grand Rapids,12,10,83.33,10,4,40.0,824.76,206.19,512.62,55,1.3,4129913.01481,5996.0,5,"TRULICITY: $1.7M, ELIQUIS: $1.2M, JARDIANCE: $0.5M",9,0.019161131513362663,12.0,0.04167843795121752,16.665999999999997,28.726839569464577,1032.0,Low
MediLodge of Montrose,Montrose,12,10,83.33,10,4,40.0,247.25,61.8125,125.57,9,0.8,0.0,0.0,0,0,0,0.005744204091710217,12.0,0.0,16.665999999999997,28.67174420409171,1033.0,Low
Behavioral Care Solutions for Adults and Seniors Inc,Novi,212,53,25.0,53,41,77.36,105719.13,2578.515365854,71987.95,1246,4.509433962264151,0.0,0.0,0,0,0,0.2396201175340944,23.208,0.0,5.0,28.447620117534093,1034.0,Low
Hurley Urgent Care - Burton,Burton,11,11,100.0,11,3,27.27,291.81,97.27,143.54,14,0.8181818181818181,0.0,0.0,0,0,0,0.00903925147827143,8.181,0.0,20.0,28.190039251478268,1035.0,Low
Center for Family Health - Lifeways,Jackson,26,14,53.85,14,8,57.14,12529.53,1566.19125,3632.2,505,4.714285714285714,0.0,0.0,0,0,0,0.14554535387908174,17.142,0.0,10.77,28.05754535387908,1036.0,Low
Drs Harris Birkhill Wang Songe and Associates PC,Dearborn,112,71,63.39,71,35,49.3,131051.22,3744.320571429,65314.94,3298,6.309859154929578,13753333.72686,14618.0,5,"OZEMPIC: $6.2M, TRULICITY: $4.1M, JARDIANCE: $2.9M",30,0.34795780055938846,14.79,0.13879649869179947,12.678,27.95475429925119,1037.0,Low
Lieutenant Colonel Charles S Kettles VA Medical Center,Ann Arbor,908,577,63.55,577,267,46.27,2447789.33,9167.750299625,535445.98,5463,1.882149046793761,23175500.34065,24922.0,8,"ELIQUIS: $7.9M, JARDIANCE: $3.6M, STELARA: $3.1M",230,0.8519543584692981,13.881000000000002,0.23388353446486318,12.709999999999999,27.676837892934163,1038.0,Low
Grand River Emergency Medical Group,Grand Rapids,61,57,93.44,57,17,29.82,5543.84,326.108235294,2063.94,58,0.5087719298245613,0.0,0.0,0,0,0,0.030305071943639118,8.946000000000002,0.0,18.688,27.664305071943637,1039.0,Low
Hurley Urgent Care - Durand,Durand,12,12,100.0,12,3,25.0,291.81,97.27,143.54,14,0.75,0.0,0.0,0,0,0,0.00903925147827143,7.5,0.0,20.0,27.50903925147827,1040.0,Low
HarmonyCares Hospice - Troy (FKA Grace Hospice - Troy),Troy,15,14,93.33,14,4,28.57,6002.79,1500.6975,4253.24,325,4.785714285714286,7852470.19486,12393.0,6,"ELIQUIS: $3.6M, TRULICITY: $1.4M, OZEMPIC: $1.1M",13,0.1394590531028399,8.571,0.07924590435842732,18.666,27.455704957461265,1041.0,Low
HarmonyCares Medical Group (FKA Visiting Physicians Association),Troy,104,49,47.12,49,29,59.18,11979.23,413.076896552,2497.74,405,3.142857142857143,16081207.59026,22201.0,6,"ELIQUIS: $6.5M, TRULICITY: $3M, OZEMPIC: $2.9M",48,0.03838702526778493,17.754,0.16228903861359767,9.424,27.378676063881382,1042.0,Low
HarmonyCares Home Health - Troy (FKA Pinnacle Senior Care - Troy),Troy,26,23,88.46,23,7,30.43,26784.24,3826.32,8124.28,1284,7.695652173913043,17425477.26341,23862.0,7,"TRULICITY: $5.3M, ELIQUIS: $4.2M, OZEMPIC: $3.9M",22,0.3555779656249567,9.129000000000001,0.17585519847245448,17.692,27.352433164097413,1043.0,Low
Cherry Street Services Inc,Grand Rapids,65,35,53.85,35,19,54.29,4976.08,261.898947368,1653.88,125,1.314285714285714,7543979.43931,9111.0,6,"TRULICITY: $3.3M, JARDIANCE: $2.1M, OZEMPIC: $1M",16,0.024338135572673232,16.287,0.07613266377258258,10.77,27.157470799345255,1044.0,Low
LMT Rehabilitation Associates PC,Royal Oak,25,22,88.0,22,7,31.82,549.42,78.488571429,193.54,20,0.7272727272727273,0.0,0.0,0,0,0,0.0072939029024056854,9.546,0.0,17.6,27.153293902902405,1045.0,Low
HarmonyCares Medical Group - Troy (FKA Visiting Physicians Association - Troy),Troy,21,17,80.95,17,6,35.29,12821.9,2136.983333333,9393.89,91,1.588235294117647,6069544.39917,8682.0,6,"ELIQUIS: $3M, XARELTO: $1.2M, TRULICITY: $0.8M",16,0.19858877099693356,10.587,0.06125289533358482,16.19,27.036841666330517,1046.0,Low
Essential Home Health Care Agency,Plymouth,35,34,97.14,34,8,23.53,540.45,67.55625,180.08,19,0.38235294117647056,1570170.56,1597.0,5,"ELIQUIS: $0.7M, JARDIANCE: $0.3M, XARELTO: $0.3M",21,0.006277967849069336,7.059,0.015845916372357105,19.428,26.509123884221427,1047.0,Low
Emmaus Health Partners,Ann Arbor,14,10,71.43,10,4,40.0,1865.31,466.3275,1400.41,78,1.4000000000000001,1675435.95422,2291.0,5,"OZEMPIC: $0.5M, JARDIANCE: $0.4M, ELIQUIS: $0.3M",7,0.04333557668071985,12.0,0.016908238311263743,14.286000000000001,26.346243814991986,1048.0,Low
Naz Haque MD PC,Southfield,122,17,13.93,17,13,76.47,55330.7,4256.207692308,53689.58,140,2.1176470588235294,0.0,0.0,0,0,0,0.3955272095664164,22.941,0.0,2.786,26.122527209566417,1049.0,Low
MyMichigan Urgent Care Clare,Clare,15,15,100.0,15,3,20.0,92.87,30.956666667,42.15,5,0.2,3604197.70144,3822.0,5,"TRULICITY: $1.6M, JARDIANCE: $0.8M, ELIQUIS: $0.6M",8,0.002876787240999647,6.0,0.03637300101108757,20.0,26.039249788252086,1050.0,Low
Network 180,Grand Rapids,54,22,40.74,22,13,59.09,22198.25,1707.557692308,18152.98,205,2.090909090909091,0.0,0.0,0,0,0,0.1586824652454903,17.727,0.0,8.148000000000001,26.03368246524549,1051.0,Low
Anesthesia Practice Consultants PC,Grand Rapids,142,38,26.76,38,25,65.79,2760.47,110.4188,527.09,79,1.5789473684210527,0.0,0.0,0,0,0,0.01026116275448707,19.737000000000002,0.0,5.352,25.099261162754487,1052.0,Low
Huron Valley Radiology PC,Ypsilanti,82,48,58.54,48,21,43.75,28345.57,1349.789047619,4713.98,324,2.229166666666667,0.0,0.0,0,0,0,0.1254352076081488,13.125,0.0,11.708,24.958435207608147,1053.0,Low
The Guidance Center,Southgate,72,11,15.28,11,8,72.73,1916.88,239.61,705.48,72,3.454545454545454,0.0,0.0,0,0,0,0.02226683506434273,21.819000000000003,0.0,3.056,24.897266835064347,1054.0,Low
Kalamazoo Anesthesiology,Kalamazoo,139,24,17.27,24,17,70.83,13105.34,770.902352941,5690.21,341,3.75,0.0,0.0,0,0,0,0.07163956238742529,21.249,0.0,3.4539999999999997,24.774639562387424,1055.0,Low
Niles Community Health Center,Niles,13,10,76.92,10,3,30.0,1687.4,562.466666667,1501.56,79,1.4,8249124.73699,10315.0,5,"TRULICITY: $4M, JARDIANCE: $1.9M, OZEMPIC: $1.3M",9,0.05226974039424369,9.0,0.0832488801264277,15.384,24.51951862052067,1056.0,Low
Aleda E Lutz VA Medical Center (AKA Saginaw VA Medical Center),Saginaw,353,193,54.67,193,80,41.45,56156.86,701.96075,8831.23,1484,2.357512953367876,14820059.22922,17521.0,8,"ELIQUIS: $5.5M, TRULICITY: $2.4M, JARDIANCE: $2.1M",95,0.06523285439627863,12.435,0.14956172607108315,10.934,23.583794580467362,1057.0,Low
Bellin Health - Daggett,Daggett,14,10,71.43,10,3,30.0,237.85,79.283333333,124.19,8,0.4,3830885.5749,4631.0,5,"TRULICITY: $1M, ELIQUIS: $0.9M, OZEMPIC: $0.9M",10,0.007367759720701212,9.0,0.03866069967069983,14.286000000000001,23.332028459391402,1058.0,Low
Quality Home Health Care Services of Michigan - Southfield,Southfield,16,15,93.75,15,2,13.33,300.31,150.155,281.88,4,0.2,0.0,0.0,0,0,0,0.013953827549294197,3.999,0.0,18.75,22.762953827549296,1059.0,Low
MyMichigan Medical Center Mt Pleasant (AKA MidMichigan Medical Center - Mt Pleasant),Mount Pleasant,115,42,36.52,42,20,47.62,7032.26,351.613,4991.27,121,0.9523809523809523,1847073.38225,1839.0,5,"TRULICITY: $1.1M, JARDIANCE: $0.3M, OZEMPIC: $0.2M",4,0.03267521671665932,14.285999999999998,0.018640376462503723,7.304,21.64131559317916,1060.0,Low
Oscar G Johnson VA Medical Center (AKA Iron Mountain VA Medical Center),Iron Mountain,189,72,38.1,72,32,44.44,17660.37,551.8865625,3483.85,423,2.194444444444445,7854199.90717,11088.0,5,"ELIQUIS: $3.5M, XARELTO: $1.3M, JARDIANCE: $1.1M",47,0.05128653671138339,13.331999999999999,0.07926336034525494,7.62,21.082549897056637,1061.0,Low
Wyoming VA Clinic,Wyoming,160,87,54.38,87,29,33.33,35712.4,1231.462068966,24771.43,438,1.988505747126437,6333356.56416,8628.0,7,"TRULICITY: $1.8M, JARDIANCE: $1.4M, OZEMPIC: $1.1M",35,0.11443914184575008,9.998999999999999,0.06391524655257724,10.876000000000001,21.053354388398326,1062.0,Low
Battle Creek VA Medical Center,Battle Creek,377,174,46.15,174,66,37.93,27296.64,413.585454545,4877.35,1085,1.9022988505747125,9361404.7098,13239.0,7,"TRULICITY: $2.4M, OZEMPIC: $2.1M, JARDIANCE: $1.8M",62,0.038434285302636505,11.379,0.0944738361157916,9.229999999999999,20.741908121418426,1063.0,Low
Trinity Health Breast Imaging - Ann Arbor Campus (FKA St Joseph Mercy Ellen Thompson Womens Health Center),Ypsilanti,52,29,55.77,29,9,31.03,22673.08,2519.231111111,4713.98,240,2.0344827586206895,0.0,0.0,0,0,0,0.2341108619843475,9.309000000000001,0.0,11.154000000000002,20.69711086198435,1064.0,Low
Bronson Outpatient Surgery Center,Kalamazoo,36,10,27.78,10,5,50.0,247.53,49.506,86.42,12,0.8,0.0,0.0,0,0,0,0.004600567324800096,15.0,0.0,5.556,20.5606005673248,1065.0,Low
Pine Rest Christian Mental Health Services (AKA Pine Rest Christian Hospital),Grand Rapids,699,205,29.33,205,91,44.39,26249.78,288.459120879,2121.05,672,1.3951219512195123,3124839.82763,4581.0,5,"TRULICITY: $1.1M, OZEMPIC: $0.7M, JARDIANCE: $0.6M",49,0.026806358947531386,13.317,0.03153539612004684,5.866,19.24134175506758,1066.0,Low
Pine Rest Christian Mental Health Services,Grand Rapids,574,175,30.49,175,75,42.86,28658.92,382.118933333,7662.46,569,1.3485714285714285,3011560.69493,4400.0,5,"TRULICITY: $1M, OZEMPIC: $0.7M, JARDIANCE: $0.6M",44,0.03551011753886935,12.857999999999999,0.030392200782403175,6.098,19.02190231832127,1067.0,Low
Eastpointe Radiologists,Clinton Township,76,17,22.37,17,8,47.06,20074.88,2509.36,14622.57,334,3.1764705882352944,0.0,0.0,0,0,0,0.2331935446644926,14.118,0.0,4.474,18.825193544664494,1068.0,Low
Associated Endocrinologists PC,Farmington Hills,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,24285834.95872,27234.0,5,"OZEMPIC: $9.7M, TRULICITY: $8.7M, JARDIANCE: $5.9M",9,0.0,0.0,0.24508885823763232,18.0,18.245088858237633,1069.0,Low
Pine Knob Urgent Care,Clarkston,11,10,90.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.182000000000002,18.182000000000002,1070.0,Low
Kidney & Hypertension Consultants PC,Flint,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9507867.26,9971.0,5,"OZEMPIC: $4.1M, TRULICITY: $3M, JARDIANCE: $2M",9,0.0,0.0,0.09595191332681213,18.0,18.09595191332681,1071.0,Low
Grand Traverse Internal and Family Medicine PC,Traverse City,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9264517.91608,11664.0,5,"TRULICITY: $2.9M, OZEMPIC: $2.6M, JARDIANCE: $2.2M",9,0.0,0.0,0.09349606970621574,18.0,18.093496069706216,1072.0,Low
Mercy Health Physicians Partners-Sable Point Family Care,Ludington,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9235916.20337,13541.0,6,"TRULICITY: $3.4M, ELIQUIS: $2.2M, JARDIANCE: $2M",8,0.0,0.0,0.09320742568291367,18.0,18.093207425682913,1073.0,Low
Arthritis and Rheumatology Center of MI PC,Okemos,10,9,90.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9093719.8116,2006.0,5,"ENBREL: $6.3M, STELARA: $1.7M, HUMIRA: $1.1M",8,0.0,0.0,0.09177240187732255,18.0,18.09177240187732,1074.0,Low
