AFFILIATED_NAME,total_amount,avg_provider_payment,max_single_payment,provider_count,transaction_count,payment_concentration,transaction_intensity,amount_score,concentration_score,intensity_score,risk_score,risk_category
Southern Focus Vision Center (AKA Light and Vision Inc),17.46,17.46,17.46,1,1,17.46,1.0,0.00011053336309103335,0.00016580004463655004,0.2767527675276753,0.2770291009354029,Low
Crystal Vision Center (AKA Sherri J Brice Od PA),17.43,17.43,17.43,1,1,17.43,1.0,0.00011034344322317933,0.000165515164834769,0.2767527675276753,0.27702862613573326,Low
Eyes on Rochester (AKA Ralph S Viola MD PLLC),17.42,17.42,17.42,1,1,17.42,1.0,0.00011028013660056134,0.000165420204900842,0.2767527675276753,0.27702846786917673,Low
Tri-County Eye Clinic,17.41,17.41,17.41,1,1,17.41,1.0,0.00011021682997794334,0.000165325244966915,0.2767527675276753,0.27702830960262015,Low
Clariti Advanced Vision Correction,17.41,17.41,17.41,1,1,17.41,1.0,0.00011021682997794334,0.000165325244966915,0.2767527675276753,0.27702830960262015,Low
Hendrixs Eye Care Inc,17.4,17.4,17.4,1,1,17.4,1.0,0.00011015352335532532,0.00016523028503298798,0.2767527675276753,0.2770281513360636,Low
Atlantic Health System,17.38,17.38,17.38,1,1,17.38,1.0,0.00011002691011008932,0.00016504036516513398,0.2767527675276753,0.2770278348029505,Low
Surgical and Medical Ophthalmology,17.37,17.37,17.37,1,1,17.37,1.0,0.00010996360348747133,0.000164945405231207,0.2767527675276753,0.277027676536394,Low
Medical Village Optical Designs,17.37,17.37,17.37,1,1,17.37,1.0,0.00010996360348747133,0.000164945405231207,0.2767527675276753,0.277027676536394,Low
Lancaster Optometry,17.37,17.37,17.37,1,1,17.37,1.0,0.00010996360348747133,0.000164945405231207,0.2767527675276753,0.277027676536394,Low
Browns Eye Center,17.36,17.36,17.36,1,1,17.36,1.0,0.0001099002968648533,0.00016485044529727995,0.2767527675276753,0.27702751826983746,Low
Akstein Eye Center,17.36,17.36,17.36,1,1,17.36,1.0,0.0001099002968648533,0.00016485044529727995,0.2767527675276753,0.27702751826983746,Low
Envision Eye Care - Dr J A Parker & Associates,17.35,17.35,17.35,1,1,17.35,1.0,0.00010983699024223531,0.00016475548536335296,0.2767527675276753,0.2770273600032809,Low
Vision Clinic,17.35,17.35,17.35,1,1,17.35,1.0,0.00010983699024223531,0.00016475548536335296,0.2767527675276753,0.2770273600032809,Low
Bard Optical,17.34,17.34,17.34,1,1,17.34,1.0,0.0001097736836196173,0.00016466052542942595,0.2767527675276753,0.27702720173672435,Low
Orlando Eye Consultants,17.33,17.33,17.33,1,1,17.33,1.0,0.0001097103769969993,0.00016456556549549893,0.2767527675276753,0.2770270434701678,Low
Innovative Eye Care OD PLLC,17.33,17.33,17.33,1,1,17.33,1.0,0.0001097103769969993,0.00016456556549549893,0.2767527675276753,0.2770270434701678,Low
North Mississippi Medical Center - Hamilton,17.33,17.33,17.33,1,1,17.33,1.0,0.0001097103769969993,0.00016456556549549893,0.2767527675276753,0.2770270434701678,Low
UnityPoint Health Finley Hospital (FKA UnityPoint Health Dubuque - Finley Hospital),17.32,17.32,17.32,1,1,17.32,1.0,0.0001096470703743813,0.00016447060556157197,0.2767527675276753,0.27702688520361124,Low
The Eyeglass Shoppe Inc,24.74,12.37,12.37,2,2,12.37,1.0,0.00015662058435693957,0.00011746543826770468,0.2767527675276753,0.27702685355029993,Low
Stephenson Eye Associates,17.31,17.31,17.31,1,1,17.31,1.0,0.0001095837637517633,0.00016437564562764496,0.2767527675276753,0.2770267269370547,Low
St Lukes University Health Network Physicians,17.29,17.29,17.29,1,1,17.29,1.0,0.0001094571505065273,0.00016418572575979096,0.2767527675276753,0.2770264104039416,Low
Walmart Independent Optometrists of Las Vegas (FKA Park Family Eyecare Inc),24.67,12.34,18.27,2,2,12.335,1.0,0.00015617743799861355,0.00011713307849896017,0.2767527675276753,0.2770260780441729,Low
Punzal Vision (FKA Dr Joel E Punzal Optometrist LLC),17.25,17.25,17.25,1,1,17.25,1.0,0.00010920392401605528,0.00016380588602408293,0.2767527675276753,0.27702577733771544,Low
Fridley Optical,17.18,17.18,17.18,1,1,17.18,1.0,0.00010876077765772926,0.00016314116648659388,0.2767527675276753,0.27702466947181964,Low
Hometown Eye Care,17.16,17.16,17.16,1,1,17.16,1.0,0.00010863416441249325,0.00016295124661873988,0.2767527675276753,0.27702435293870653,Low
Ascension St Vincent Carmel (FKA St Vincent Carmel Hospital),17.15,17.15,17.15,1,1,17.15,1.0,0.00010857085778987525,0.00016285628668481287,0.2767527675276753,0.27702419467215,Low
Cascade Eye Center,17.14,17.14,17.14,1,1,17.14,1.0,0.00010850755116725726,0.00016276132675088588,0.2767527675276753,0.2770240364055934,Low
The Eye Center (AKA Richard E Ehlers MD PC),17.1,17.1,17.1,1,1,17.1,1.0,0.00010825432467678524,0.00016238148701517785,0.2767527675276753,0.27702340333936726,Low
Ducklo EyeCare (FKA Tommy J Ducklo OD PC),17.08,17.08,17.08,1,1,17.08,1.0,0.00010812771143154923,0.00016219156714732385,0.2767527675276753,0.27702308680625415,Low
B Doty Vision Care,17.06,17.06,17.06,1,1,17.06,1.0,0.00010800109818631323,0.00016200164727946985,0.2767527675276753,0.2770227702731411,Low
Vance Thompson Vision - Sioux Falls,17.06,17.06,17.06,1,1,17.06,1.0,0.00010800109818631323,0.00016200164727946985,0.2767527675276753,0.2770227702731411,Low
Crest Optometry Inc,17.04,17.04,17.04,1,1,17.04,1.0,0.00010787448494107721,0.00016181172741161582,0.2767527675276753,0.277022453740028,Low
Newark Beth Israel Medical Center,17.04,17.04,17.04,1,1,17.04,1.0,0.00010787448494107721,0.00016181172741161582,0.2767527675276753,0.277022453740028,Low
Smoky Hill Eye Care,17.04,17.04,17.04,1,1,17.04,1.0,0.00010787448494107721,0.00016181172741161582,0.2767527675276753,0.277022453740028,Low
The Eye Care Group,17.02,17.02,17.02,1,1,17.02,1.0,0.00010774787169584121,0.00016162180754376182,0.2767527675276753,0.27702213720691493,Low
Kingsbrook Jewish Medical Center,17.01,17.01,17.01,1,1,17.01,1.0,0.00010768456507322322,0.00016152684760983483,0.2767527675276753,0.27702197894035835,Low
Lighthouse Eye Care PA,17.0,17.0,17.0,1,1,17.0,1.0,0.0001076212584506052,0.00016143188767590782,0.2767527675276753,0.2770218206738018,Low
Southside Eyecare & Optical,17.0,17.0,17.0,1,1,17.0,1.0,0.0001076212584506052,0.00016143188767590782,0.2767527675276753,0.2770218206738018,Low
North Spartanburg Eye Center,17.0,17.0,17.0,1,1,17.0,1.0,0.0001076212584506052,0.00016143188767590782,0.2767527675276753,0.2770218206738018,Low
Palatine Vision Center LLC,24.28,12.14,12.14,2,2,12.14,1.0,0.00015370847971651145,0.0001152813597873836,0.2767527675276753,0.2770217573671792,Low
Centennial Family Eyecare (AKA Lawrence Wang OD),24.22,12.11,21.97,2,2,12.11,1.0,0.0001533286399808034,0.00011499647998560256,0.2767527675276753,0.2770210926476417,Low
Atrium Health Navicent (FKA Navicent Health),16.95,16.95,16.95,1,1,16.95,1.0,0.00010730472533751519,0.00016095708800627277,0.2767527675276753,0.2770210293410191,Low
Blink Vision Center (FKA Grove Eye Clinic),16.94,16.94,16.94,1,1,16.94,1.0,0.0001072414187148972,0.00016086212807234578,0.2767527675276753,0.27702087107446255,Low
Eyetique,16.94,16.94,16.94,1,1,16.94,1.0,0.0001072414187148972,0.00016086212807234578,0.2767527675276753,0.27702087107446255,Low
Pacific Eye Care Optometry,16.93,16.93,16.93,1,1,16.93,1.0,0.00010717811209227918,0.00016076716813841877,0.2767527675276753,0.277020712807906,Low
Vision Source Studio 20 20,16.91,16.91,16.91,1,1,16.91,1.0,0.00010705149884704318,0.00016057724827056477,0.2767527675276753,0.2770203962747929,Low
Southside Eye Center,16.9,16.9,16.9,1,1,16.9,1.0,0.00010698819222442515,0.00016048228833663773,0.2767527675276753,0.2770202380082364,Low
Urban Eyes Vision Care Pc,16.9,16.9,16.9,1,1,16.9,1.0,0.00010698819222442515,0.00016048228833663773,0.2767527675276753,0.2770202380082364,Low
Hoag Health System,16.89,16.89,16.89,1,1,16.89,1.0,0.00010692488560180719,0.00016038732840271077,0.2767527675276753,0.2770200797416798,Low
Steer Optical LLC,24.11,12.06,12.28,2,2,12.055,1.0,0.00015263226713200536,0.00011447420034900402,0.2767527675276753,0.2770198739951563,Low
Hodges Woodall Optometry PC,16.85,16.85,16.85,1,1,16.85,1.0,0.00010667165911133517,0.00016000748866700274,0.2767527675276753,0.27701944667545364,Low
Nordin Eye Center,16.83,16.83,16.83,1,1,16.83,1.0,0.00010654504586609916,0.00015981756879914874,0.2767527675276753,0.27701913014234053,Low
Barton Creek Eyecare (AKA Soltys Enterprises),16.82,16.82,16.82,1,1,16.82,1.0,0.00010648173924348117,0.00015972260886522175,0.2767527675276753,0.277018971875784,Low
Colorado Vision Center Fort Collins (FKA Edie Bowman OD LLC),16.82,16.82,16.82,1,1,16.82,1.0,0.00010648173924348117,0.00015972260886522175,0.2767527675276753,0.277018971875784,Low
Innovative Eyecare (AKA Dr McQueen & Associates),16.81,16.81,16.81,1,1,16.81,1.0,0.00010641843262086313,0.0001596276489312947,0.2767527675276753,0.2770188136092275,Low
Meridian Eyecare PC,16.8,16.8,16.8,1,1,16.8,1.0,0.00010635512599824514,0.00015953268899736772,0.2767527675276753,0.2770186553426709,Low
Wow Vision PC,16.8,16.8,16.8,1,1,16.8,1.0,0.00010635512599824514,0.00015953268899736772,0.2767527675276753,0.2770186553426709,Low
Dr Ty J Miller & Associates,16.8,16.8,16.8,1,1,16.8,1.0,0.00010635512599824514,0.00015953268899736772,0.2767527675276753,0.2770186553426709,Low
Mabee Eye Clinic (AKA Mabee Clinic Ltd),24.0,12.0,12.0,2,2,12.0,1.0,0.00015193589428320734,0.00011395192071240552,0.2767527675276753,0.2770186553426709,Low
La Mesa Vision Care Center Optometry,16.79,16.79,16.79,1,1,16.79,1.0,0.00010629181937562714,0.0001594377290634407,0.2767527675276753,0.27701849707611437,Low
Heart of the Rockies Regional Medical Center,23.96,11.98,20.09,2,2,11.98,1.0,0.00015168266779273535,0.0001137620008445515,0.2767527675276753,0.27701821219631256,Low
UAB St Vincents East (FKA St Vincents East),16.76,16.76,16.76,1,1,16.76,1.0,0.00010610189950777314,0.00015915284926165972,0.2767527675276753,0.27701802227644473,Low
Eye Physicians of Northampton,16.76,16.76,16.76,1,1,16.76,1.0,0.00010610189950777314,0.00015915284926165972,0.2767527675276753,0.27701802227644473,Low
Sebastopol Specialty Center,16.75,16.75,16.75,1,1,16.75,1.0,0.00010603859288515513,0.0001590578893277327,0.2767527675276753,0.2770178640098882,Low
Precision Eyecare Centers,16.74,16.74,16.74,1,1,16.74,1.0,0.00010597528626253711,0.00015896292939380566,0.2767527675276753,0.2770177057433316,Low
Dr Hulme EyeCare & Dry Eye Center,16.74,16.74,16.74,1,1,16.74,1.0,0.00010597528626253711,0.00015896292939380566,0.2767527675276753,0.2770177057433316,Low
The Eye MDs George Strickler & Lazer PLLC (FKA Ohio Valley Eye Physicians & Surgeons PLLC),16.74,16.74,16.74,1,1,16.74,1.0,0.00010597528626253711,0.00015896292939380566,0.2767527675276753,0.2770177057433316,Low
Oasis Eye Care Optometry PA,16.73,16.73,16.73,1,1,16.73,1.0,0.00010591197963991912,0.00015886796945987868,0.2767527675276753,0.2770175474767751,Low
Elmore County Eyecare Pa,16.72,16.72,16.72,1,1,16.72,1.0,0.00010584867301730112,0.00015877300952595166,0.2767527675276753,0.27701738921021857,Low
Tholen Eyecare,23.88,11.94,11.94,2,2,11.94,1.0,0.0001511762148117913,0.00011338216110884348,0.2767527675276753,0.27701732590359596,Low
Central Penn Vision Associates PC,23.84,11.92,11.92,2,2,11.92,1.0,0.00015092298832131932,0.00011319224124098947,0.2767527675276753,0.2770168827572376,Low
Mountain Home Surgery Center LLC (AKA Kilgore Vision Center),16.68,16.68,16.68,1,1,16.68,1.0,0.00010559544652682911,0.00015839316979024366,0.2767527675276753,0.27701675614399235,Low
Kilgore Vision Center,16.68,16.68,16.68,1,1,16.68,1.0,0.00010559544652682911,0.00015839316979024366,0.2767527675276753,0.27701675614399235,Low
Flatiron Vision Associates LLC,16.68,16.68,16.68,1,1,16.68,1.0,0.00010559544652682911,0.00015839316979024366,0.2767527675276753,0.27701675614399235,Low
Gaylord Eye Care Center Inc,16.67,16.67,16.67,1,1,16.67,1.0,0.00010553213990421112,0.00015829820985631667,0.2767527675276753,0.2770165978774358,Low
North Oaks Health System Physicians (FKA North Oaks Physician Group),16.66,16.66,16.66,1,1,16.66,1.0,0.00010546883328159311,0.00015820324992238966,0.2767527675276753,0.2770164396108793,Low
Vision Care Consultants (AKA Michael D Killough OD PA),16.66,16.66,16.66,1,1,16.66,1.0,0.00010546883328159311,0.00015820324992238966,0.2767527675276753,0.2770164396108793,Low
The Vision Clinic of Vicksburg LLC,16.66,16.66,16.66,1,1,16.66,1.0,0.00010546883328159311,0.00015820324992238966,0.2767527675276753,0.2770164396108793,Low
Nola Ophthalmology Inc,16.65,16.65,16.65,1,1,16.65,1.0,0.00010540552665897508,0.00015810828998846262,0.2767527675276753,0.27701628134432277,Low
Kenmore Eye Care Inc,16.64,16.64,16.64,1,1,16.64,1.0,0.00010534222003635709,0.00015801333005453563,0.2767527675276753,0.2770161230777662,Low
Onvida Health (FKA Yuma Regional Medical Center),16.64,16.64,16.64,1,1,16.64,1.0,0.00010534222003635709,0.00015801333005453563,0.2767527675276753,0.2770161230777662,Low
Village Eye Care (AKA Young Eyes LLC),16.64,16.64,16.64,1,1,16.64,1.0,0.00010534222003635709,0.00015801333005453563,0.2767527675276753,0.2770161230777662,Low
First Optometry (AKA Vision Plus Inc),16.64,16.64,16.64,1,1,16.64,1.0,0.00010534222003635709,0.00015801333005453563,0.2767527675276753,0.2770161230777662,Low
Severna Park Eye Care (FKA Peepers Eye Care),16.63,16.63,16.63,1,1,16.63,1.0,0.00010527891341373909,0.00015791837012060864,0.2767527675276753,0.27701596481120966,Low
Burke Optometry Inc,16.62,16.62,16.62,1,1,16.62,1.0,0.0001052156067911211,0.00015782341018668163,0.2767527675276753,0.27701580654465313,Low
Abdella Eyecare PC,16.62,16.62,16.62,1,1,16.62,1.0,0.0001052156067911211,0.00015782341018668163,0.2767527675276753,0.27701580654465313,Low
Legacy Community Health Services Inc,16.59,16.59,16.59,1,1,16.59,1.0,0.00010502568692326709,0.00015753853038490064,0.2767527675276753,0.2770153317449835,Low
Family Vision Clinic Inc,16.58,16.58,16.58,1,1,16.58,1.0,0.00010496238030064906,0.0001574435704509736,0.2767527675276753,0.2770151734784269,Low
Eyes on Chagrin Inc,16.58,16.58,16.58,1,1,16.58,1.0,0.00010496238030064906,0.0001574435704509736,0.2767527675276753,0.2770151734784269,Low
Powell Vision Clinic LLC,16.57,16.57,16.57,1,1,16.57,1.0,0.00010489907367803107,0.0001573486105170466,0.2767527675276753,0.2770150152118704,Low
In Focus Eye Center PC,16.56,16.56,16.56,1,1,16.56,1.0,0.00010483576705541306,0.0001572536505831196,0.2767527675276753,0.27701485694531386,Low
Marineau Eye Care (FKA Richard C Annis OD PC),16.56,16.56,16.56,1,1,16.56,1.0,0.00010483576705541306,0.0001572536505831196,0.2767527675276753,0.27701485694531386,Low
Suffolk Eye Physicians & Surgeons,16.54,16.54,16.54,1,1,16.54,1.0,0.00010470915381017705,0.0001570637307152656,0.2767527675276753,0.27701454041220075,Low
Opthamology Associates (AKA Kenneth R Smith PC),16.53,16.53,16.53,1,1,16.53,1.0,0.00010464584718755906,0.0001569687707813386,0.2767527675276753,0.2770143821456442,Low
Straith Hospital for Special Surgery,16.5,16.5,16.5,1,1,16.5,1.0,0.00010445592731970505,0.00015668389097955757,0.2767527675276753,0.2770139073459746,Low
Stephen D Schaefer OD PA (AKA San Gabriel Eye Center),23.56,11.78,11.78,2,2,11.78,1.0,0.0001491504028880152,0.00011186280216601141,0.2767527675276753,0.2770137807327293,Low
LT Optometry,16.49,16.49,16.49,1,1,16.49,1.0,0.00010439262069708704,0.00015658893104563055,0.2767527675276753,0.277013749079418,Low
Central Florida Surgicenter,16.47,16.47,16.47,1,1,16.47,1.0,0.00010426600745185103,0.00015639901117777655,0.2767527675276753,0.27701343254630495,Low
Peak Vision Clinic (FKA Carkners Family Vision Care PC),16.46,16.46,16.46,1,1,16.46,1.0,0.00010420270082923304,0.00015630405124384956,0.2767527675276753,0.27701327427974837,Low
Optical Gallery Mandy J Johnson OD,16.45,16.45,16.45,1,1,16.45,1.0,0.00010413939420661504,0.00015620909130992255,0.2767527675276753,0.27701311601319184,Low
Westglen Eyecare,16.44,16.44,16.44,1,1,16.44,1.0,0.00010407608758399705,0.00015611413137599556,0.2767527675276753,0.2770129577466353,Low
Dean Optical Ltd (AKA Dennis Delee Od Pc),16.44,16.44,16.44,1,1,16.44,1.0,0.00010407608758399705,0.00015611413137599556,0.2767527675276753,0.2770129577466353,Low
Meador Eye Clinic (AKA Vision Source),16.44,16.44,16.44,1,1,16.44,1.0,0.00010407608758399705,0.00015611413137599556,0.2767527675276753,0.2770129577466353,Low
San Antonio Eye Specialists (AKA Nader G Iskander Md Pa),16.43,16.43,16.43,1,1,16.43,1.0,0.00010401278096137904,0.00015601917144206855,0.2767527675276753,0.27701279948007873,Low
Wavefront Eyecare & Optical PA,16.43,16.43,16.43,1,1,16.43,1.0,0.00010401278096137904,0.00015601917144206855,0.2767527675276753,0.27701279948007873,Low
E Optometry Group Inc,16.42,16.42,16.42,1,1,16.42,1.0,0.00010394947433876105,0.00015592421150814156,0.2767527675276753,0.2770126412135222,Low
Bowdon Family Medicine LLC,16.42,16.42,16.42,1,1,16.42,1.0,0.00010394947433876105,0.00015592421150814156,0.2767527675276753,0.2770126412135222,Low
St Vincent Health,16.42,16.42,16.42,1,1,16.42,1.0,0.00010394947433876105,0.00015592421150814156,0.2767527675276753,0.2770126412135222,Low
Personal Eyes Vision Care,16.41,16.41,16.41,1,1,16.41,1.0,0.00010388616771614302,0.00015582925157421452,0.2767527675276753,0.2770124829469657,Low
Vision Source Lake Jackson,23.42,11.71,11.71,2,2,11.71,1.0,0.0001482641101713632,0.00011119808262852238,0.2767527675276753,0.2770122297204752,Low
Pediatric Ophthalmology of Erie Inc,16.39,16.39,16.39,1,1,16.39,1.0,0.00010375955447090702,0.00015563933170636052,0.2767527675276753,0.27701216641385257,Low
Caserta Eye Center,16.39,16.39,16.39,1,1,16.39,1.0,0.00010375955447090702,0.00015563933170636052,0.2767527675276753,0.27701216641385257,Low
Eye 2 Eye PC,16.39,16.39,16.39,1,1,16.39,1.0,0.00010375955447090702,0.00015563933170636052,0.2767527675276753,0.27701216641385257,Low
Cooper River Eye Associates,16.37,16.37,16.37,1,1,16.37,1.0,0.00010363294122567102,0.00015544941183850654,0.2767527675276753,0.27701184988073946,Low
Allentown VA Clinic,16.35,16.35,16.35,1,1,16.35,1.0,0.00010350632798043503,0.00015525949197065254,0.2767527675276753,0.2770115333476264,Low
Meadville Medical Center,16.34,16.34,16.34,1,1,16.34,1.0,0.000103443021357817,0.0001551645320367255,0.2767527675276753,0.2770113750810698,Low
Dr Kenneth M Boxer & Associates PC,16.33,16.33,16.33,1,1,16.33,1.0,0.00010337971473519899,0.0001550695721027985,0.2767527675276753,0.2770112168145133,Low
Inspira Medical Center Mannington (FKA Salem Medical Center),16.33,16.33,16.33,1,1,16.33,1.0,0.00010337971473519899,0.0001550695721027985,0.2767527675276753,0.2770112168145133,Low
Ogden Vision Center,16.29,16.29,16.29,1,1,16.29,1.0,0.00010312648824472698,0.00015468973236709048,0.2767527675276753,0.27701058374828713,Low
Comprehensive Community Health Centers Inc Sunland,16.28,16.28,16.28,1,1,16.28,1.0,0.000103063181622109,0.0001545947724331635,0.2767527675276753,0.27701042548173055,Low
Cass Regional Medical Center,16.27,16.27,16.27,1,1,16.27,1.0,0.00010299987499949098,0.00015449981249923646,0.2767527675276753,0.277010267215174,Low
Bastrop Family Eye Care (FKA LA Grange Eye Care PLLC),16.25,16.25,16.25,1,1,16.25,1.0,0.00010287326175425498,0.00015430989263138245,0.2767527675276753,0.27700995068206097,Low
Central Florida Eye Care (AKA Advanced Eyecare Associates),16.25,16.25,16.25,1,1,16.25,1.0,0.00010287326175425498,0.00015430989263138245,0.2767527675276753,0.27700995068206097,Low
Baptist Memorial Hospital - DeSoto,16.24,16.24,16.24,1,1,16.24,1.0,0.00010280995513163696,0.00015421493269745544,0.2767527675276753,0.2770097924155044,Low
Windham Hospital (FKA Windham Community Memorial Hospital),16.24,16.24,16.24,1,1,16.24,1.0,0.00010280995513163696,0.00015421493269745544,0.2767527675276753,0.2770097924155044,Low
