npi,year,BRAND_NAME,GENERIC_NAME,MANUFACTURER,unique_patients,total_prescriptions,total_payment,total_days_supply,provider_name,Primary_Specialty,Primary_Hospital_Affiliation,received_novo_payment,total_novo_payments,novo_transaction_count,ozempic_specific_payments
1033735709,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Tobin, Anna Marie",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,163.070000000,8,67.860000000
1851083596,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Bjeijeh, Zeina ",Physician Assistant,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,364.480000000,18,190.600000000
1790301703,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,42.000000000,"Harper, Rachel Nicole",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1679803258,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,168.000000000,"Ayoub, Sultan Y",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,326.650000000,8,43.140000000
1730393448,2022.000000000,OZEMPIC,semaglutide,A-S Medication Solutions,1.000000000,6.000000000,,168.000000000,"Copeland, Jonathan D",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,830.060000000,58,381.950000000
1932161882,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,84.000000000,"Considine, Erin E",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,304.910000000,3,197.810000000
1467009134,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,56.000000000,"Krasik, Nadezhda ",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,36.430000000,2,0E-9
1053001685,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,56.000000000,"Paglia, Daniel George",Family Practice,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),0,0E-9,0,0E-9
1740844414,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,84.000000000,"Haq, Sadia Sayed",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1083612840,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,5.000000000,,140.000000000,"Amin, Mohammad Nurul",Pediatric Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1437193794,2022.000000000,OZEMPIC,semaglutide,A-S Medication Solutions,1.000000000,2.000000000,,56.000000000,"Mian, Saadia Rafiq",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1129.810000000,66,649.590000000
1164502555,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,84.000000000,"Hana Bachuri, Nada ",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,201.480000000,7,62.450000000
1093834822,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,3.000000000,3.000000000,,84.000000000,"Bedgood, Shona Renee",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1891059002,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,30.000000000,"Swiderski, Leanne Marie",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1073512752,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,56.000000000,"Angeles, Daisy S",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1902459134,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,42.000000000,"Hagen, Amber ",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,389.780000000,37,0E-9
1154816890,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,120.000000000,"Becker Mitzner, Katherine Lynn",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,98.080000000,6,55.490000000
1639522352,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Katoch, Gypsa ",Family Practice,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),0,0E-9,0,0E-9
1578199329,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Kowalkowski, Ashley Lynn",Emergency Medicine,Corewell Health Watervliet Hospital (FKA Spectrum Health Lakeland Watervliet Hospital),0,0E-9,0,0E-9
1962444679,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,90.000000000,"Garada, Tarek ",Pediatric Medicine,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),1,125.000000000,1,0E-9
1396856118,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,168.000000000,"Hood, Heidi ",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,139.120000000,8,55.550000000
1033131941,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,30.000000000,"Dawud, Renda Said",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,122.090000000,1,0E-9
1215297973,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,42.000000000,"Snell, Kyle Lee",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,315.870000000,19,102.840000000
1013980531,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,56.000000000,"Kasmikha, Riyadh P",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,664.770000000,35,201.430000000
1558344887,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Diponio, Frank Anthony",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,39.190000000,2,0E-9
1992324941,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,70.000000000,"Minier, Ryan Jordan",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1629698535,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,56.000000000,"Sebastian, Freny ",Internal Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),0,0E-9,0,0E-9
1164517769,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,84.000000000,"Carouba, Izzat Elias",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,648.750000000,24,267.650000000
1659344562,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,4.000000000,5.000000000,,226.000000000,"Weide, Lori ",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1740807882,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,2.000000000,,70.000000000,"Myers, Kayla ",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1104847847,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,2.000000000,,56.000000000,"Olson, Perry Jay",Physician Assistant,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,160.400000000,14,138.950000000
1164877320,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,30.000000000,"Gentile, James ",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1285044271,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Michaud, Ashleigh Collar",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,12.800000000,1,0E-9
1881258820,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,56.000000000,"Deen, Mohanad Mohi",Internal Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),0,0E-9,0,0E-9
1134208226,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Hood, Kyon A",Pediatric Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1164950481,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,3.000000000,,126.000000000,"Doyle, Ryan Kenneth",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1841670544,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,2.000000000,,60.000000000,"Bayci, Melissa Nicole-Elaine",Obstetrics/Gynecology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1750796066,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,84.000000000,"Slavsky, Shannon ",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1821782707,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,56.000000000,"Howarth, Hannah Marie",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1760909857,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Machcinski, Kerrie ",Nurse - Nurse Practitioner,Corewell Health Trenton Hospital (FKA Beaumont Hospital - Trenton),0,0E-9,0,0E-9
1851382303,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Lee, Sang Curtis",Obstetrics/Gynecology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,90.750000000,7,0E-9
1437314408,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Prasad, Navin ",Hospitalist,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1942274279,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,3.000000000,,84.000000000,"Obeidat, Omar S",Cardiology - Interventional Cardiology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,20.140000000,1,20.140000000
1013359645,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,84.000000000,"Choi, James ",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1871553909,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,56.000000000,"Gerrits, Peter ",Endocrinology - Pediatric,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1174554364,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,56.000000000,"Benson, Paul Alan",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,3261.550000000,64,322.160000000
1760957104,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,5.000000000,"Bonynge, Stephanie Suzanne",Nurse - Nurse Practitioner,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,38.640000000,2,22.060000000
1245233352,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,84.000000000,"Mcgough, Martin F",Cardiology - Cardiologist,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1003819897,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Emmer, Anthony A",Neurology,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),0,0E-9,0,0E-9
1689812489,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,3.000000000,,86.000000000,"Greenberg, Eric David",Cardiology - Cardiologist,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1417578303,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Goldman, Seth Aron",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,80.820000000,4,48.600000000
1780064659,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Groskurth, Jordan ",Surgery - Thoracic Surgery,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1134106149,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,4.000000000,10.000000000,,280.000000000,"Pikal, Susan Pearce",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1558488874,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,3.000000000,3.000000000,,84.000000000,"Boyden, Thomas Farrell",Cardiology - Cardiologist,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1891714879,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,56.000000000,"Huttinga, Robert Nixon",Physician Assistant,Corewell Health Big Rapids Hospital (FKA Spectrum Health Big Rapids Hospital),0,0E-9,0,0E-9
1679773246,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,84.000000000,"Go, Lily ",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1811638380,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Sundblad Hsieh, Morgan Jean",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1942966577,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,30.000000000,"Smith, Nina-louise Amanda",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,117.230000000,1,0E-9
1619613932,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Abdallah, Laila Nicole",Family Practice,Corewell Health Wayne Hospital (FKA Beaumont Hospital - Wayne),0,0E-9,0,0E-9
1144245804,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,98.000000000,"Keta, John ",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1750972113,2022.000000000,OZEMPIC,semaglutide,A-S Medication Solutions,1.000000000,5.000000000,,315.000000000,"Bata, Joseph ",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,397.140000000,21,53.210000000
1801093968,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Aaberg, Melanie Lynn",Emergency Medicine,Corewell Health Trenton Hospital (FKA Beaumont Hospital - Trenton),0,0E-9,0,0E-9
1700860103,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Byrne, John J",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1164706073,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Wendt, Michael Thomas",Physician Assistant,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1750956652,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,6.000000000,7.000000000,,196.000000000,"El-Mallah, Abdal-rahman Ibrahim",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1003013913,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,4.000000000,,252.000000000,"Fakih, Mona Y",Obstetrics/Gynecology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1902463235,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,56.000000000,"Lee, Rachel ",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1801843032,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,9.000000000,10.000000000,,280.000000000,"Horn, Benjamin G",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,483.650000000,26,200.020000000
1447280227,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Nerga, Alicja Bernarda",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,83.220000000,5,33.400000000
1295983518,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Hoekstra, Kari Leigh",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,348.460000000,30,181.710000000
1790248821,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Zuziak, Frank ",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1134424021,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,56.000000000,"Alrais, Farah Sabri",Physician Assistant,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),1,633.570000000,43,220.770000000
1144208232,2022.000000000,OZEMPIC,semaglutide,A-S Medication Solutions,1.000000000,1.000000000,,84.000000000,"Fabello-Gamiao, Jacqueline F",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,264.980000000,9,79.120000000
1851387302,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,2.000000000,,56.000000000,"Gosling, John R",Internal Medicine,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),0,0E-9,0,0E-9
1386368330,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,4.000000000,4.000000000,,112.000000000,"Vo, Justin L",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1497072466,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,2.000000000,2.000000000,,168.000000000,"Mika, Sarah Lynne",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,204.280000000,13,0E-9
1780139709,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,56.000000000,"Maccoux, Jordan Gerard",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,475.470000000,24,84.260000000
1073175303,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Buckner, Anita Louise",Nurse - Nurse Practitioner,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,113.520000000,7,67.630000000
1659370815,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,1.000000000,1.000000000,,28.000000000,"Prasad Meftah, Sheila ",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1952747883,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,3.000000000,3.000000000,,126.000000000,"Hauschild, Seth G",Internal Medicine,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),0,0E-9,0,0E-9
1508857715,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,6.000000000,8.000000000,,560.000000000,"Doshi, Hina S",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,329.040000000,21,54.370000000
