Full_Name,NPI,Primary_Specialty
Ali Reza Abtahi,1518224401,Surgery - Plastic and Reconstructive Surgery
Charles Michael Kayat,1942556121,Physician Assistant
Massiel Prieto perez,1033476890,Rheumatology
Maria Eugenia De la torre,1346507944,Adult Medicine
Faisal Saeed,1720345432,Internal Medicine
Austen Watkins,1407113053,Physical Medicine and Rehabilitation
Katherine T Peicher,1588910350,Endocrinology
Keith Nelson Thompson,1104183540,Anesthesiology - Anesthesiologist
Osayande Stephen Izeiyamu,1255698619,General Practice
Lauren Rachel Zipes,1578819165,Podiatry
George Degheim,1710234158,Cardiology - Cardiologist
Shahram Nafisi,1801154034,Anesthesiology - Anesthesiologist
Jacquelyn Michelle Means,1134487259,Obstetrics/Gynecology
Gendy Carela-kirby,1811255649,Family Practice
Lisa Michelle Perkins,1245587666,Nurse - Nurse Practitioner
Havalee Henry,1497013908,Surgery - Orthopedic Surgery
Allison Poimboeuf Ferrara,1477812824,Internal Medicine
Lori Sedrak,1942557616,Radiology - Diagnostic Radiology
Mehak D. Nangrani,1649567660,Family Practice
Neyvis C Taboada,1881981876,Internal Medicine
Daniel Stanley Hutto,1710274527,Nurse - Nurse Practitioner
Mario Adrian Cala,1316234024,Podiatry
Nam Dinh,1003103755,Surgery - Orthopedic Surgery
Pardis Vafaii,1518254150,Pathology
Albin Xavier,1518254028,Emergency Medicine
Hammad Nazeer,1255628814,Endocrinology
Jasmine Jo-tsui,1669769188,Physician Assistant
Lorent Duce,1922395433,Anesthesiology - Anesthesiologist
Larissa Dub,1336436989,Emergency Medicine
Roshni Gandhi Mirchandani,1124315551,Internal Medicine
Apeksha Mall,1275820698,Internal Medicine
Irfan Raheem,1831486190,Rheumatology
Moses Anthony Washington,1174810386,Critical Care (Intensivists)
Hesham Nasser,1427345578,Internal Medicine
Trinh Nguyen,1548558638,Pediatric Medicine
Yelena Piazza,1679860704,Pathology
Juanita Marie Martinez,1093003105,Nurse - Nurse Practitioner
Christina Rene Gardner,1770869273,Anesthesiology - Certified Registered Nurse Anesthetist
Cheryl Lynn Lasater,1700162385,Nurse - Nurse Practitioner
Jennifer Marie Pfender,1700174687,Anesthesiology - Certified Registered Nurse Anesthetist
Marizeli Amalia Olacio,1588952311,Podiatry
Gan Su,1992093652,Emergency Medicine
Julio David Ochoa,1366728677,Physician Assistant
Sarah Ann D'alessandro,1710263975,Physician Assistant
Anneka Clarise Johnson,1912283078,Nurse - Nurse Practitioner
Joseph Allen Cahill,1427346766,Neurology
Christina Stiles,1750679908,Internal Medicine
Sana Fatima Muntajibuddin,1184901092,Family Practice
Phu Thien Truong,1750668448,Internal Medicine
Kathryn M Waterman,1518244326,Physician Assistant
Tsiala Mozaidze,1407134489,Internal Medicine
Maria del mar Plata,1700164670,Neonatal-Perinatal Medicine
Eric Norman,1467730986,Critical Care (Intensivists) - Pediatric
Sandesh Murali,1386922771,Internal Medicine
Yocoima S Plaza,1861771008,Obstetrics/Gynecology
Ali Zahrai,1689953705,Surgery - Orthopedic Surgery
Bouchra Kamel Younes,1720367857,Radiology - Diagnostic Radiology
Olga Karasik,1669751731,Internal Medicine
Jordan Turk,1851670897,Cardiology - Cardiologist
Gusev Gonzalez campbell,1104194463,Family Practice
Rolando Dominguez mustafa,1508145251,Hospitalist
Asma Sadiq Raheem,1235418831,Anesthesiology - Anesthesiologist
Peter Gardner,1205104320,Anesthesiology - Certified Registered Nurse Anesthetist
Elizabeth A Marley,1811265960,Nurse - Certified Nurse Midwife
Alberto Zarak,1659650034,Surgery - General Surgery
Rohan Abraham Joseph,1659649432,Surgery - General Surgery
Nathan Coverman,1598033458,Emergency Medicine
Masoud Moradi,1942580139,Podiatry
Drew Taylor Lupton,1093095127,Internal Medicine
Keyur Parikh,1518247600,Internal Medicine
Harold David Neyra,1245510171,Surgery - General Surgery
Sandra Jean Ford,1104107226,Nurse - Nurse Practitioner
Chadwick Towne Rastatter,1295016350,Surgery - General Surgery
John J Mason,1740561760,Nurse - Nurse Practitioner
Gaurav Mathur,1043524176,Cardiology - Cardiologist
Christopher Michael Willkomm,1134433204,Surgery - General Surgery
David Bryan Kirkland,1720392772,Nurse - Nurse Practitioner
Arunalatha Vommi,1942514021,Internal Medicine
John Mathews,1568776391,Oncology - Medical Oncology
Priyanka Edara,1932413630,Internal Medicine
William L. Musgrave,1770898306,Family Practice
Loida E Deynes-roldan,1770898124,Internal Medicine
Ingrid Eisenhawer,1922313428,Anesthesiology - Certified Registered Nurse Anesthetist
Stephanie Elaine Mcdonald,1538474796,Nurse - Nurse Practitioner
Ahsan Mohammad Riaz,1952616187,General Practice
Erika A Lopez bertiery,1215242383,Pediatric Medicine
Michael Grey Meador,1033424189,Physician Assistant
Eittel Oppenheimer gonzalez,1083920367,Surgery - General Surgery
Bishwas Upadhyay,1720394992,Internal Medicine
Benjamin Devries,1164738159,Internal Medicine
Vanessa Stark,1124334164,Physician Assistant
Dawn Marie Hannah,1700193364,Obstetrics/Gynecology
Heriberto Elizarraras,1578883450,Emergency Medicine
Dilendra Haritha Weerasinghe,1710207352,Surgery - General Surgery
Jessica D. Acuff,1972811818,Nurse - Nurse Practitioner
Kimberly Ann Lacina,1285943779,Nurse - Nurse Practitioner
April A Tolbert,1073821500,Nurse - Nurse Practitioner
Sarah Tinsley,1720308109,Pathology
Gina Diana Lombardo paz,1558681627,Family Practice
Joseluis Terrazas,1861712077,Obstetrics/Gynecology
Laurence Michael Dubensky,1710207907,Emergency Medicine
Hiren Jagdish Joshi,1316268469,Neurology
Nathaniel James Taylor,1881914919,Physician Assistant
Melissa Wong,1316268477,Surgery - General Surgery
Swarna Matsa,1245548536,Internal Medicine
Anna Willison,1295045128,Other
Alexander Philipovskiy,1598074544,Oncology - Medical Oncology
Kimberly A Light,1942510847,Nurse - Nurse Practitioner
Brian Craig Rodgers,1154645679,Otolaryngology
Julie A Wert,1811298946,Nurse - Nurse Practitioner
Kerone Thomas,1538470919,Hospitalist
Islaam Elnagar,1932411261,Anesthesiology - Anesthesiologist
Alana Snyder,1750692000,Emergency Medicine
Charan Y Donkor,1912205808,Surgery - General Surgery
Cynthia Katherine De bruno,1568788842,Family Practice
Aileen Chen,1851617914,Internal Medicine
Mark Urish,1437475514,Physician Assistant
Melonie Durkin,1861718835,Nurse - Nurse Practitioner
Adrienne Renee Mccleary,1528369360,Physician Assistant
Jonathan Blair Steadman,1497067607,Emergency Medicine
James H Wright,1205148236,Anesthesiology - Certified Registered Nurse Anesthetist
Dustin Hau Huynh,1952613952,Surgery - General Surgery
Rita Maria Wilson,1528361532,Nurse - Nurse Practitioner
Sean C Hodson,1114225380,Podiatry
Sherry Lynnette Masterson,1952628661,Physician Assistant
Vijay Kumar Narendran,1629395249,Oncology - Hematology/Oncology
Aalok Patel,1265759898,Cardiology - Interventional Cardiology
Edward Djan-kwansa,1518284157,Emergency Medicine
Mandy noori Rieck,1790002202,Hospitalist
Carhine Pierre-lambert,1205138559,Obstetrics/Gynecology
Vicki Lynn Hankins,1801199781,Nurse - Nurse Practitioner
Le trinh Tran Phillips,1316259146,Anesthesiology - Certified Registered Nurse Anesthetist
Rebeca Del rio arce,1669771531,Nurse - Nurse Practitioner
Beth Ann Malave,1548562440,Nurse - Nurse Practitioner
Melanie L Dryden,1063714830,Nurse - Nurse Practitioner
Antresa Joyce Weathersby,1750683264,Nurse - Nurse Practitioner
Peter Sedrak,1649573163,Radiology - Diagnostic Radiology
Julie Annette Machuca,1902100597,Physician Assistant
Sarah Coates Nordman,1306140926,Nurse - Nurse Practitioner
Kimberley Brooke Mowery,1063716678,Other
Adetokunbo Oluwasanjo,1184937518,Oncology - Medical Oncology
Mauricio Danckers degregori,1386956779,Internal Medicine
Rabia Quddus Chaudhry,1710281159,Allergy/Immunology
Mestawet Jemberu Teka,1225341563,Internal Medicine
Rishikesh V Soni,1659675957,Anesthesiology - Certified Registered Nurse Anesthetist
Sean C Van ronk,1639473937,Anesthesiology - Certified Registered Nurse Anesthetist
Jamie Swistak,1578867719,Physician Assistant
Amy Kirby,1053610576,Anesthesiology - Certified Registered Nurse Anesthetist
Christopher M Dukes,1881911618,Anesthesiology - Anesthesiologist
Nicole Alison allred Figel,1215231055,Surgery - General Surgery
Maricel Colon-santiago,1740508381,Pediatric Medicine
Martin Frederik Dietrich,1669790119,Oncology - Hematology/Oncology
Hafiz Ghulam Hussain,1467770925,Cardiology - Cardiologist
Samuel Adam Neuhut,1750609244,Psychiatry
Benjamin Carl Smith,1619266772,Obstetrics/Gynecology
Nisha Bala Krishnan,1275822256,Podiatry
Yogi Rajul Patel,1053600908,Family Practice
Walter Mckenna D'alonzo,1295024115,Emergency Medicine
Beibei Oelrich,1144519018,Urology
Roy S Hwang,1134418965,Surgery - Neurosurgery
Victor Manuel Valdivia,1407145097,Anesthesiology - Certified Registered Nurse Anesthetist
Daniel Emilio Ramirez,1386933000,Surgery - Vascular Surgery
Jessica Marie Quinones-de echegaray,1407089691,Emergency Medicine
Sharon T. Cuffy,1619209129,Podiatry
Kimberly Ann Sussman,1386977262,Internal Medicine
Cody Lee Zepeda,1356674048,Nurse - Nurse Practitioner
Ileana Cinkilic,1992034227,Anesthesiology - Certified Registered Nurse Anesthetist
Susan C Dube,1982933255,Anesthesiology - Certified Registered Nurse Anesthetist
Cassie Michelle Davis,1063745396,Nurse - Nurse Practitioner
Neel Patel,1629390109,Surgery - Surgical Oncology
Amy Hoke Van zee,1245552611,Nurse - Nurse Practitioner
Marina Dolores Oporta,1851621791,Nurse - Nurse Practitioner
Howard Michael Fussell,1467782193,Anesthesiology - Certified Registered Nurse Anesthetist
Kimberly Wroblewski,1083944797,Physician Assistant
Vinh Loc Nguyen,1669794905,Physician Assistant
Angela M Turner,1831423532,Nurse - Nurse Practitioner
Steven F Faulkner,1548594146,Anesthesiology - Certified Registered Nurse Anesthetist
Keltie Tucker,1134442221,Anesthesiology - Certified Registered Nurse Anesthetist
Deepa Kasuganti,1114240116,Pathology - Cytopathology
Aleksandra Grzeszczak Deibel,1134459621,General Practice
Naim Dahdah,1922338185,Internal Medicine
Linda N Hayslett,1295069847,Internal Medicine
Jaya Prakash Gadikota,1922321868,Internal Medicine
Jennifer L. Laman,1780919969,Family Practice
Christian John Laman,1508191784,Anesthesiology - Anesthesiologist
Gerard Deib,1942535059,Radiology - Diagnostic Radiology
Sharon G Mclemore,1750616801,Nurse - Nurse Practitioner
Radhika Vayani,1396068870,Internal Medicine
Andalib Hossain,1063073492,Hospitalist
Carolyn Lana Tran,1922662626,Internal Medicine
Shennel Martina Gelin,1538720792,Surgery - General Surgery
Atchyuta Deepthi Vegulla,1821652421,Internal Medicine
Shawn Marie cedar Dooley,1063077329,Anesthesiology - Certified Registered Nurse Anesthetist
Shana Woodward,1407409550,Hospitalist
Ruth Natalia Suarez,1801449780,Nurse - Nurse Practitioner
Alexis Roberto Gonzalez valles,1407409386,General Practice
Nadine Henderson,1932761764,Nurse - Nurse Practitioner
Andrea Duchow,1780205740,Hospitalist
Saman Naeem,1912534595,Hospitalist
Andrea Corcoran,1912534231,Nurse - Nurse Practitioner
Ori Gat,1700413242,Emergency Medicine
Shane Corey Dluzneski,1942837471,Emergency Medicine
Thu Ngo,1083241525,Internal Medicine
Jessie Rulan Sherrard,1003437716,Nurse - Nurse Practitioner
Isabel Segura Dedrick,1790321586,Nurse - Nurse Practitioner
Victoria O Odeleye,1811524176,Internal Medicine
Josie Lynn Simmons,1538796677,Emergency Medicine
April Wiseman,1205470747,Physician Assistant
Jeffrey Kenneth Katz,1831726090,Emergency Medicine
Kipson Charles,1265060230,Internal Medicine
Peyton Lampley,1073141958,Emergency Medicine
Gibson Marsenat,1659909299,Internal Medicine
Robert William Clark,1457989048,Anesthesiology - Certified Registered Nurse Anesthetist
Rachael Marie Cannon,1003444191,Pediatric Medicine
Hernando Steven Castillo,1205465077,Emergency Medicine
Johnny Lee Nguyen,1255960076,Emergency Medicine
Jorge Nelson De la rosa perez,1518580562,General Practice
Valerie Prieto,1861021453,Anesthesiology - Certified Registered Nurse Anesthetist
Kylie Rose Steimer,1871116608,Physician Assistant
Jennifer Kate Demuro,1134758618,Other
Josh Michael Sorenson,1609333400,Nurse - Nurse Practitioner
Monica E Tripodi,1356808182,Nurse - Nurse Practitioner
Rachel Lisle,1457826596,Nurse - Nurse Practitioner
Haylee Kay Miller,1568937399,Anesthesiology - Certified Registered Nurse Anesthetist
Vicente Jose Cogollo mangones,1487129367,General Practice
Aubrey Mckenzie,1417415605,Anesthesiology - Certified Registered Nurse Anesthetist
Monika Michelle Mutchler,1467910745,Nurse - Nurse Practitioner
Luis Ramirez,1871128579,Nurse - Nurse Practitioner
Juan Gabriel Diaz-hernandez,1316566912,Podiatry
Jeannie Farris,1063031763,Nurse - Nurse Practitioner
Julia Hales,1376178632,Nurse - Nurse Practitioner
Khanh Thoai Truong,1023637550,Family Practice
Britney Gore,1447885710,Nurse - Nurse Practitioner
Michelle Jeannette Marroquin,1871126847,Nurse - Nurse Practitioner
Kelly Alyne Noughton-hand,1972139491,Nurse - Nurse Practitioner
Yosbel Martinez,1497381321,Family Practice
Karla Lisseth Maltez salvador,1215564133,Family Practice
Kaitlyn Christian,1396381158,Nurse - Nurse Practitioner
Yanet Pino,1679100820,Nurse - Nurse Practitioner
Jeremy Harrison Morris,1922629591,Nurse - Nurse Practitioner
Allison Miller Hughes,1902449499,Nurse - Nurse Practitioner
Richard Allen Gorman,1598392706,Internal Medicine
Adam James Morris,1821626847,Emergency Medicine
Brenda Nathali Ramirez,1043848963,Internal Medicine
Marco Mahrous Gerges,1578191466,Emergency Medicine
Ruth Amise Exantus,1285278226,Nurse - Nurse Practitioner
Stephanie Anne Crowley,1568084549,Physician Assistant
Kyle David Motsenbocker,1124662028,Nurse - Nurse Practitioner
Jonathan Nieves,1134757727,Anesthesiology - Anesthesiologist
Elie Fegahli,1013545300,Internal Medicine
Rosebert Perissien,1548898000,Anesthesiology - Certified Registered Nurse Anesthetist
Haroon Nawaz,1467080796,Internal Medicine
Randall Scott Rittmann,1740818913,Other
Greterly Carrazana-gomez,1891332839,Nurse - Nurse Practitioner
Cody Ryan Kaar,1396374963,Anesthesiology - Certified Registered Nurse Anesthetist
Michael Olenych,1740774421,Pain Management
Tiffany Christine Kimble,1477034601,Nurse - Nurse Practitioner
Juan Galvan,1801381538,General Practice
Jessica B Kral,1013402601,Pediatric Medicine
Jessica Ann Levanti,1346735719,Physician Assistant
Rachel Ann Houck,1669954152,Nurse - Nurse Practitioner
Orlando Ortega izquierdo,1922580869,Nurse - Nurse Practitioner
Edmund Ruiz Martinez,1356811467,Anesthesiology - Certified Registered Nurse Anesthetist
Enrique Prada,1477193878,Other
Janelle Rosenberger,1336779537,Nurse - Nurse Practitioner
Tiffany Lynn Massie,1063042026,Anesthesiology - Certified Registered Nurse Anesthetist
Christy Anne Perez,1033749015,Physician Assistant
Stephen Michael Taylor,1861022790,Anesthesiology - Certified Registered Nurse Anesthetist
Graciella Martinez,1285264937,Nurse - Nurse Practitioner
Kimberly Nichole Scott,1336779941,Nurse - Nurse Practitioner
Ifeoma Nneka Mozie,1003446451,Nurse - Nurse Practitioner
Elizabeth Jaena,1437789898,Nurse - Nurse Practitioner
Allison Serey Oberst,1174187926,Emergency Medicine
Ragu Gautam,1457917387,Anesthesiology - Anesthesiologist
Carrie Lynn Krogmann,1669039988,Nurse - Nurse Practitioner
Marilyn Richard,1942867171,Nurse - Nurse Practitioner
Sheena Denise Williams,1538714241,Nurse - Nurse Practitioner
Christopher Ryan Gayheart,1386297828,Nurse - Nurse Practitioner
Oleksandr Kozlov,1801458435,Internal Medicine
Justin Frye,1750930467,Nurse - Nurse Practitioner
Justin E. Pickens,1790371995,Nurse - Nurse Practitioner
Kristin Elaine Foster,1265028260,Nurse - Nurse Practitioner
Christine Maybelle Girard,1285220186,Nurse - Nurse Practitioner
Sarah Mccloud Voth,1831796960,Nurse - Nurse Practitioner
Kayla Ann Davis,1396342341,Nurse - Nurse Practitioner
Mackenzie Ann Warner,1982201091,Physician Assistant
Eyrone Morgan Bush,1790382893,Nurse - Nurse Practitioner
Pamala Ann Clayton,1205433091,Nurse - Certified Nurse Midwife
Kendra Claude Fugate,1639760010,Nurse - Nurse Practitioner
Stephanie M Pfiester,1548851918,Nurse - Nurse Practitioner
Blanca Hanson,1124615430,Anesthesiology - Certified Registered Nurse Anesthetist
Linette L Bustillo,1649878844,Nurse - Nurse Practitioner
Althea Joanne Walters,1053902858,Nurse - Nurse Practitioner
Shekeita Perry,1205434024,Nurse - Nurse Practitioner
Leeanne Vandegriff,1760074470,Nurse - Nurse Practitioner
Marion Lee Workman,1912594391,Nurse - Nurse Practitioner
Tara Gettins,1023600152,Nurse - Nurse Practitioner
Katie Moore Burnett,1437741444,Nurse - Nurse Practitioner
Benjamin J. Shepherd,1437741311,Nurse - Nurse Practitioner
Brian Zeidan,1568050763,General Practice
Chloe Leigh Burrow,1053909176,Physician Assistant
Kathleen Kananipauole Esserman,1952999013,Nurse - Nurse Practitioner
Jesse Tyler Crosno,1285222315,Physician Assistant
Bhavika Swaroop,1710575840,Physician Assistant
Monika Murray,1891394383,Other
Felisha Renise King,1316530637,Nurse - Nurse Practitioner
Shelby Stewart,1518567783,Physician Assistant
Jennyfer Poveda,1720676539,Physician Assistant
James Edward Graves,1144818709,Nurse - Nurse Practitioner
Cami Millicent Cowart,1114515723,Nurse - Nurse Practitioner
Emily Rae Colgate,1164010641,Physician Assistant
Dorothy E Gozdziak,1245830082,Anesthesiology - Certified Registered Nurse Anesthetist
Minimol Mathew,1437743424,Nurse - Nurse Practitioner
Holly Karen Mullins,1457940827,Nurse - Nurse Practitioner
Amber Gephart,1356022941,Nurse - Nurse Practitioner
Jena K. Letkiewicz,1760164354,Anesthesiology - Certified Registered Nurse Anesthetist
Angelica Bennett Cooksey,1942984687,Nurse - Nurse Practitioner
Nicholas Fatolitis,1659055309,Nurse - Nurse Practitioner
Jennifer M Walker,1801571096,Nurse - Nurse Practitioner
Yanet Fernandez borges,1073384830,Nurse - Nurse Practitioner
Alexis Auen Gates,1003687641,Physician Assistant
Ashley T Cusson,1346933892,Nurse - Nurse Practitioner
Katelyn Manuel,1891488177,Nurse - Nurse Practitioner
Nicholas Peter Colangelo,1144913377,Anesthesiology - Certified Registered Nurse Anesthetist
Danielle Zoey Grinberg,1316676471,Physician Assistant
Marilou Galvan Folk,1952030835,Nurse - Nurse Practitioner
Michael Robert Denney,1407585193,Other
Nicholas Vivian charles Douglas,1417686874,Anesthesiology - Certified Registered Nurse Anesthetist
