FULL_NAME,NPI,PRIMARY_SPECIALTY
Luke Robert Salbert,1194383380,Neurology
Karim Robert Saleeby,1710322110,Hospitalist
Jennifer B Saleem,1124474671,Anesthesiology - Certified Registered Nurse Anesthetist
Saira Saleem,1598508848,Family Practice
Hassan R Saleh,1861997074,Cardiology - Interventional Cardiology
Troy Edward Salinas,1518314111,Physician Assistant
Margaret Ellen Salisbury,1902264682,Physician Assistant
Lauren Sall,1457733131,Surgery - Plastic and Reconstructive Surgery
Donald Sallee,1053798025,Nurse - Nurse Practitioner
Jenna A Salvati,1861896250,Physician Assistant
Renee Kathryn Salyer,1760481386,Physician Assistant
Soroush Rabiei Samani,1922460948,Endocrinology
James E Samuelson,1982643466,Internal Medicine
Amy Naslund Sanborn,1861752164,Internal Medicine
Megan Lynn Sanchez,1366882359,Internal Medicine
Amaury Damian Sanchez,1871932160,Internal Medicine
Patrick J Sandell,1104891399,Anesthesiology - Anesthesiologist
Amy Elizabeth Sanders,1740750546,Nurse - Nurse Practitioner
Melissa A Sandman,1821091299,Surgery - General Surgery
Anthony Lee Sands,1942757869,Physician Assistant
Dominic J Sanfilippo,1386615763,Pediatric Medicine
Beverly Joan Sankey,1407837602,Family Practice
Tasneem Sannah,1659125268,Obstetrics/Gynecology
Jeremy Franco Santamaria,1730820218,Internal Medicine
Srivilliputtur Gopalan Santhana Krishnan,1902850316,Nephrology
Eric C Santos,1174700256,Oncology - Hematology/Oncology
Ronel Natividad Santos,1548453343,Neurology
Thomas F Sapp,1174540025,Emergency Medicine
Audrey Ann Sarantos,1720327547,Physician Assistant
Marion Satta-Gable Sarjo,1881305936,Nurse - Nurse Practitioner
Mitchell Sarkisov,1013602978,Internal Medicine
Meghan Sarna,1952983934,Nurse - Nurse Practitioner
Benjamin G Sarver,1659341790,Pediatric Medicine
Praveen Sateesh,1629218219,Gastroenterology
Gayathri Sathiyamoorthy,1831405539,Pulmonary Disease
Kelsey Satkowiak,1609238294,Neurology
Amy Saunders,1023861473,Pediatric Medicine
Yashesh Ramesh Savani,1992785901,Anesthesiology - Anesthesiologist
Sandra Mae Sawicki,1588687818,Nurse - Nurse Practitioner
Adam Fredrick Sawyer,1639605389,Pediatric Medicine
Megan J Sawyer,1942603790,Nurse - Nurse Practitioner
Akmal Saydazamov,1013755537,Nurse - Nurse Practitioner
Mavjuda Np-C Saydazamova,1538705660,Nurse - Nurse Practitioner
Holly Ann Schaaf,1215125687,Physician Assistant
David J Schachermeyer,1811488927,Family Practice
Benjamin P Schaefer,1356444335,Physician Assistant
Marissa A Schaefer,1508144544,Physician Assistant
Christine Schafer,1942053137,Pediatric Medicine
Erich Stocks Schafer,1427499029,Surgery - General Surgery
Christine M Schafer,1306950142,Allergy/Immunology
Luke E Schanz,1790308898,Internal Medicine
Thiago Scharth Montenegro,1780263467,Surgery - Neurosurgery
Erin Schaub,1265819049,Nurse - Certified Nurse Midwife
David E Scheeres,1225102254,Surgery - General Surgery
Erin Scheftz,1326890625,Obstetrics/Gynecology
Brett Perry Scheidemantel,1952072688,Physician Assistant
Jerinda K Schell,1396783874,Physician Assistant
Christine Neale Schenck,1255311262,Anesthesiology - Anesthesiologist
Hayden Jacob Schenker,1124656558,Emergency Medicine
Danielle Malitz Schenker,1952924425,Obstetrics/Gynecology
Eric A Scherbinski,1104374057,Physician Assistant
Shelley Anne Schertzer,1194137059,Nurse - Nurse Practitioner
Jenna Kathryn Schierbeek,1639761380,Nurse - Nurse Practitioner
Brian James Schiffelbein,1467426163,Physician Assistant
Timothy M Schiller,1972162790,Emergency Medicine
Laura Schipper,1922502269,Nurse - Nurse Practitioner
Ryan Schipper,1356065932,Physician Assistant
Benjamin Russell Schipper,1750415238,Pediatric Medicine
Tenille L Schlachter,1811327307,Nurse - Nurse Practitioner
Jennifer Leah Schlatter,1386201010,Nurse - Nurse Practitioner
Marc Godfrey Schlatter,1235288317,Surgery - General Surgery
Julianna Kay Schloz,1114680030,Nurse - Nurse Practitioner
Danielle D Schmachtenberger,1538119177,Physician Assistant
Jill Marie-Ellis Schmidt,1013056464,Physician Assistant
Courtney Lauren Schmidt,1740841964,Surgery - Orthopedic Surgery
Marcy Sue Schmidt,1164976551,Physician Assistant
Shelley Lynn Schmidt,1982780581,Pulmonary Disease
Cory Minier Schmidt,1003336595,Pediatric Medicine
Karyn Renae Schmidt Veerman,1770224545,Family Practice
Lindsay Ann Schmiedeknecht,1558712240,Obstetrics/Gynecology
Stephanie J Schmoll,1598907594,Physician Assistant
Jeffrey R Schneider,1366537177,Cardiology - Cardiologist
Wayne A Schneider,1104011824,Nurse - Nurse Practitioner
Sarah Marie Schneider,1417184466,Physician Assistant
Shana Lynne Schneider,1639648355,Nurse - Nurse Practitioner
John H Schneider,1588689210,Family Practice
Kaitlin Marie Schoder,1720462872,Nurse - Nurse Practitioner
Kailey Schoen,1932827995,Physician Assistant
Rachel Lea Scholten,1659504512,Nurse - Nurse Practitioner
Michael Barry Schonberger,1649574831,Neurology
Erica Schrader,1902558802,Other
Jon L Schram,1053335018,Surgery - General Surgery
Matthew R Schram,1467681544,Family Practice
Amy M Schreur,1780666073,Physician Assistant
Michael Joseph Schroeder,1427867571,Physician Assistant
Claudia J Schroeder,1467521286,General Practice
Adam Joseph Schroeder,1356121891,Physician Assistant
John N Schuen,1720054737,Pulmonary Disease - Pediatric
Joseph Ryan Schulte,1811258692,Radiology - Diagnostic Radiology
Leslie Ann Schulte,1013278852,Family Practice
Tara Brooke Schultz,1679904379,Nurse - Nurse Practitioner
Laurena Faye Schultz,1154905289,Nurse - Nurse Practitioner
Haritha Yedla Schultz,1245760669,Internal Medicine
Alexandra Marquis Schumar,1831617497,Physician Assistant
Elizabeth Erin Schut,1366883522,Pediatric Medicine
Katelyn Schutte,1396362729,Nurse - Nurse Practitioner
Erica M Schuurman,1588062301,Physician Assistant
Jedidiah John Schuyten,1568176832,Physician Assistant
Marcie E Schwartz,1730146663,Nurse - Nurse Practitioner
Matthew Anton Schwedler,1609827179,Physician Assistant
James D Schweigert,1194743633,Emergency Medicine
Jacob P Scott,1033309380,Pulmonary Disease
Geoffrey Lee Scott,1275952905,Obstetrics/Gynecology
Rachel Scott,1285270736,Nurse - Nurse Practitioner
Amanda Catherine Scott,1942561964,Nurse - Nurse Practitioner
Amanda E Scott,1083055149,Physician Assistant
Ashley Marie Scott,1124554977,Pulmonary Disease
Quiana Jenequa Scott- Ruffin,1477911865,Nurse - Nurse Practitioner
Raymond B Scurek,1013170315,Emergency Medicine
Jason P Seamon,1275528689,Emergency Medicine
Leigh Marie Seamon,1821147422,Oncology - Gynecological/Oncology
Laurie Heron Seaver,1477661908,Pediatric Medicine
Cortland Alan Seaver,1326462425,Physician Assistant
Anita Bridget Sebastian,1306070529,Pediatric Medicine
Rachel Nicole Sedgewick,1396352894,Family Practice
Stanley Charles Sedore,1306163092,Pediatric Medicine
Emily Kay Seif,1366718611,Critical Care (Intensivists)
Jennifer Lee Seif,1083159883,Other
Aaliyah Hayat Seifullah,1174752281,Nurse - Nurse Practitioner
Robert Ward Selfe,1003038605,Internal Medicine
Ashlee Anne Senay,1841672979,Psychiatry
Blake Edward Senay,1922480136,Neurology
Ruchira Sengupta,1669813259,Internal Medicine
Michael J Septer,1013908060,Internal Medicine
Jessica M Serini,1548531353,Anesthesiology - Anesthesiologist
Courtney L Serini,1154043289,Nurse - Nurse Practitioner
Alice Moyer Serou,1154628600,Obstetrics/Gynecology
Erin Elizabeth Sessink,1598016578,Physician Assistant
Andrea Patrice Sewell,1326672767,Nurse - Nurse Practitioner
Charone Sexton,1083344980,Nurse - Nurse Practitioner
Kevin Anthony Seymour,1245878792,Nurse - Nurse Practitioner
Barton Lawrence Seymour,1851371843,Anesthesiology - Anesthesiologist
Kruti Shah,1689086969,Other
Nima M Shah,1083954606,Obstetrics/Gynecology
Rima Shah,1841267804,Internal Medicine
Tanmay S Shah,1073855656,Pathology
Ali Shah,1790306058,Internal Medicine
Rupin Shah,1073932695,Hematology
David Robert Shamel,1689721797,Anesthesiology - Certified Registered Nurse Anesthetist
Nicholas Nadir Shammami,1194409839,
Yuan Ruby Shang,1821544123,Nurse - Nurse Practitioner
Nina Shank,1770088171,Surgery - Neurosurgery
Alexander Michael Shannon,1003475765,Urology
Robert Neal Shannon,1992790315,Internal Medicine
Manish Sharma,1790819332,Oncology - Medical Oncology
Manish Sharma,1194836858,Internal Medicine
Soorya Kant Sharma,1538171913,Family Practice
Shefali Sharma,1164866281,Obstetrics/Gynecology
Sarah Sharp,1639517758,Nurse - Nurse Practitioner
Aryana Sharrak,1760062368,Other
Valerie Shavell,1427252667,Obstetrics/Gynecology
Emily Noelle Shaw,1124169222,Physician Assistant
Brian Shaw,1518321819,Pulmonary Disease
Megan Nicole Shelby,1518393966,Physician Assistant
Nicole Shellenbarger,1780080762,Physician Assistant
Hao Shen,1740715671,Family Practice
Josefina Diaz Shen,1477726917,Endocrinology
Sarah Marie Shepler,1164089108,Nurse - Nurse Practitioner
Emily Sherburn,1265137848,Physician Assistant
Bradley Neil Sherman,1801102439,Surgery - General Surgery
Charles Christopher Sherry,1720205495,Surgery - Orthopedic Surgery
Kyle Matthew Sherwin,1881223485,Emergency Medicine
Joanne Phillips Sherwood,1295083152,Nurse - Nurse Practitioner
Nicole Ellis Sherwood,1043747876,Nurse - Nurse Practitioner
Margaret Ann Shimkus,1669487377,Nurse - Nurse Practitioner
Berry David Shin,1538147160,Anesthesiology - Anesthesiologist
Andrew Jaeook Shin,1225085996,Radiology - Diagnostic Radiology
Philip Brian Shipley,1487941894,Anesthesiology - Certified Registered Nurse Anesthetist
Kirsten M Shively,1700989605,Physician Assistant
Muhammad Shoaib,1619540622,Other
Christopher R Shoemaker,1184911836,Family Practice
Leigh Kelly Shoemaker,1225349657,Physician Assistant
Lisa Marie Shoemaker,1922621762,Nurse - Nurse Practitioner
Bridget May Shook,1730965898,Nurse - Nurse Practitioner
Hannah Jane Shook,1770241341,Physician Assistant
Andrew B Shreiner,1437461639,Gastroenterology
Paul D Shreve,1114943255,Radiology - Diagnostic Radiology
Mikhail Shteynvil,1750764064,Internal Medicine
Amber Lynn Shull,1770546749,Physician Assistant
Shastin E Shull,1679991350,Physical Medicine and Rehabilitation
Karl J Siebert,1205809159,Ophthalmology
Robert Anthony Siedler,1033522396,Psychiatry
Sharon L Siefert,1598769242,Family Practice
Jessica Lynn Siegle,1558093104,Nurse - Nurse Practitioner
Kira Rae Sieplinga,1235346198,Pediatric Medicine
Brietney Jeanne Sierzant,1518236736,Physician Assistant
Charles Sierzant,1457765539,Emergency Medicine
Farashin Farhan Silevany,1265819171,Internal Medicine
Maria Carolina Silva,1013792548,Nurse - Nurse Practitioner
Lora Zoe Silverman,1023214822,Surgery - General Surgery
Zoe Marie Simaz,1043847221,Podiatry
Gordana Simeunovic,1104133776,Infectious Disease
Stephen Gabriel Simmer,1972953917,Gastroenterology
Justin M Simmons,1235392598,Surgery - Vascular Surgery
Nancy Debra Simms,1992775936,Pediatric Medicine
Doni Lee Simon,1891168456,Nurse - Nurse Practitioner
Nicole Elizabeth Simon,1356830160,Physician Assistant
Katie Michelle Simon,1790204592,Physician Assistant
Nicholas K Simpson,1497217335,Anesthesiology - Anesthesiologist Assistant
Lynda Jeanne Margaret Simpson,1407242258,Family Practice
Spencer Morin Sims,1205577244,Surgery - Orthopedic Surgery
Ericka Ann Singer,1780066795,Internal Medicine
Harvinder Paul Singh,1861495558,Cardiology - Cardiologist
Matthew Trevor Singh,1942649462,Emergency Medicine
John Sinkovich,1457932584,Internal Medicine
Nadia Rae Sion,1730798034,Other
Ana-maria Sirbu,1770379067,Physician Assistant
Nikko Thomas Sirdenis,1568099661,Internal Medicine
Arida Siripong,1386807782,Surgery - Colorectal Surgery (formerly proctology)
John Eric Sisson,1548780596,Internal Medicine
John F Skallerup,1982698353,Cardiology - Cardiologist
Sarah Rosanne Skavnak,1548585367,Nurse - Nurse Practitioner
Emily Skavnak,1922869601,Nurse - Nurse Practitioner
Christopher George Skinner,1609877307,Internal Medicine
Hannah Grace Keirnan Skok,1982233888,Emergency Medicine
Jesse Isaiah-Keirnan Skok,1487278834,Family Practice
Sejad Skokic,1508507732,Pediatric Medicine
Denise Marie Skonieczny,1528404761,Nurse - Nurse Practitioner
Andrew Mark Skowronek,1740946110,Nurse - Nurse Practitioner
Katherine Alexandra Skurski,1750727608,Family Practice
Jason D Slaikeu,1225254907,Surgery - Vascular Surgery
Laura Slater,1801453428,Other
William Alfred Slater,1710164819,Radiology - Interventional Radiology
Byron Thomas Slaton,1770692527,Nephrology
Eric Thomas Slavin,1518194034,Rheumatology
Heather A Slay,1154378404,Surgery - Colorectal Surgery (formerly proctology)
Matthew Cesar Slendebroek,1942445945,Family Practice
Candice Slizewski,1710540372,Nurse - Nurse Practitioner
Trisha Lynne Slocum,1407236904,Family Practice
Jenna Elizabeth Slone,1144073560,Internal Medicine
Matthew Clay Slotman,1174141386,Nurse - Nurse Practitioner
Bradley M Slywka,1477574739,Emergency Medicine
Keith Douglas Smart,1164809067,Internal Medicine
Douglas James Smendik,1487605531,Family Practice
Sharon H Smith,1083659031,Oncology - Pediatric Hematology/Oncology
Courtney Rose-Meyer Smith,1245628098,Physician Assistant
Jessica Diann Smith,1588047229,Internal Medicine
Joshua Ryan Smith,1184006124,Surgery - General Surgery
Rachel Hunter Smith,1952065484,Nurse - Nurse Practitioner
Charla Larae Smith,1548811201,Nurse - Nurse Practitioner
Shannon Mae Smith,1346092434,Surgery - General Surgery
Lisa Kay Smith,1366498131,Addiction Medicine
Chad Damon Smith,1770627051,Physician Assistant
Rachael Smith,1598325177,Physician Assistant
Lauren Smith,1710447149,Obstetrics/Gynecology
Eric Michael Smith,1942767470,Nurse - Nurse Practitioner
Wendy Anne Smith,1588344691,Nurse - Nurse Practitioner
Carmen Sue Smith,1477669505,Anesthesiology - Certified Registered Nurse Anesthetist
Tracy Ann Smith,1902911449,Physician Assistant
Rachel Ann Smith,1255016416,Nurse - Nurse Practitioner
Mallory Ann Smith,1346902038,Physician Assistant
James Edward Smith,1245595123,Emergency Medicine
Evan Gregory Smith,1891090577,Physician Assistant
Candace Smith-King,1750336509,Pediatric Medicine
Vanessa Rae Smitko,1003387655,Nurse - Nurse Practitioner
Sarah A Smoes,1356437263,Physician Assistant
Chelsea Marie Snavley,1023550381,Physician Assistant
Dawn Marie Sneathen,1063447563,Nurse - Nurse Practitioner
Edward Jackson Snell,1699757815,Internal Medicine
Kyle Lee Snell,1215297973,Family Practice
Rachel Snelling,1942757604,Physician Assistant
Gary Thomas Sniffen,1780293993,Physician Assistant
Levi Snoeyink,1427800275,Internal Medicine
Michelle Snow,1699317438,Physician Assistant
Douglas Spencer Snow,1245819879,Surgery - General Surgery
Christopher John Snyder,1104228360,Family Practice
Christina Marie Snyder,1144720939,Nurse - Nurse Practitioner
Erica Snyder,1730584723,Nurse - Nurse Practitioner
Lauren M Snyder,1386082683,Family Practice
Lindsay J Snyder,1528274099,Obstetrics/Gynecology
Nino Pio Soave,1053539007,Gastroenterology
Caroline D Sobota,1013964550,Radiology - Diagnostic Radiology
Andrew Leo Sochacki,1003235391,Oncology - Hematology/Oncology
Krystyna Barbara Solarewicz,1134149727,Internal Medicine
Maciej Solarewicz,1093792574,Hospitalist
Charles R Solon,1063499630,Podiatry
Mohamed Somji,1972279305,Surgery - Neurosurgery
Julie Jean Sommerfield-Ronek,1902955214,Cardiology - Cardiologist
Renee Sommers-Beagle,1629499058,Nurse - Nurse Practitioner
Katie Marie Sonneveldt,1013267780,Physician Assistant
Barbara A Soper,1073648812,Anesthesiology - Certified Registered Nurse Anesthetist
Andrew Brett Sorah,1518239748,Surgery - General Surgery
Stefania Lorena Soria Zurita,1962922955,Pediatric Medicine
Angela Soto,1114696960,Nurse - Nurse Practitioner
Genevieve Elizabeth Soule,1013253038,Physician Assistant
Erika Lynn South,1154095719,Nurse - Nurse Practitioner
James Southard,1760187314,Internal Medicine
Britni L Souther Mashni,1972996544,Oncology - Hematology/Oncology
Thompson Southwell,1427005388,Urology
David D Sova,1952359895,Family Practice
Ashlyn Sovereen,1245925445,Pediatric Medicine
Heather Aileen Sowinski,1700036274,Pediatric Medicine
Olufemi O Soyode,1184735698,Neurology
Erica Lea Spalding,1386205912,Nurse - Nurse Practitioner
Timothy Allen Sparling,1124451927,Nurse - Nurse Practitioner
Steven Andrew Speet,1194085845,Family Practice
Kathryn Lynn Speeter,1669899704,Nurse - Nurse Practitioner
Amy Riley Spencer,1043489842,Surgery - General Surgery
Deanna Kathleen Speyers,1881127694,Anesthesiology - Certified Registered Nurse Anesthetist
Danielle Diane Spilotro,1609098516,Pediatric Medicine
Paul James Spilotro,1982823159,Pediatric Medicine
Gillian Grace Spitzley,1730759606,Other
Anna Elizabeth Spoelhof,1275014706,Nurse - Nurse Practitioner
Leanne Dena Spoelma,1679022487,Physician Assistant
Rachel Sportel,1194132498,Family Practice
Jess Alan Spradling,1114352309,Surgery - General Surgery
John Devlin Sprague,1609215086,Family Practice
Nicole J Spratling,1871151613,Nurse - Nurse Practitioner
Meredith E Sprince,1679868129,Emergency Medicine
Jerilynn Spring,1790767820,Nurse - Nurse Practitioner
Brett M Sprtel,1871695353,Anesthesiology - Anesthesiologist
Jason A Squires,1164615688,Surgery - Orthopedic Surgery
Alexus G Squires,1093227381,Podiatry
Shivani Srikanth,1770336141,Pediatric Medicine
Ashok K Sriram,1881880623,Neurology
Ryan C St John,1629256912,Physician Assistant
Deborah St Pierre,1437692415,Nurse - Nurse Practitioner
Abby St. Jacques,1487940946,Pediatric Medicine
Brett Joseph Stacer,1295257509,Physician Assistant
Alissa Stachowicz,1043956063,Nurse - Nurse Practitioner
Morgan Staley,1891544292,Anesthesiology - Certified Registered Nurse Anesthetist
Lilly Ann Stallmer,1457113052,Physician Assistant
Benjamin Stam,1164802013,Anesthesiology - Anesthesiologist
Mark Edward Staniforth,1619978707,Nephrology
Kayli Terell Stanley,1093129850,Family Practice
Matthew Charles Starke,1861811036,Surgery - Orthopedic Surgery
John Stathakios,1164996260,Pediatric Medicine
Sandra Staublin,1558461756,Pediatric Medicine
Marisha Irene Stawiski,1730211970,Podiatry
Marek A Stawiski,1679573331,Dermatology
Thuy-tien Ngoc Stearns,1912533035,Physician Assistant
Nicholas Scott Steed,1285401331,Nurse - Nurse Practitioner
Matthew John Steel,1376571182,Physician Assistant
